sample,time_us,raw,mv
0,-2550,2414,1945.348
1,-2540,2435,1962.271
2,-2530,2446,1971.136
3,-2520,2463,1984.835
4,-2510,2473,1992.894
5,-2500,2436,1963.077
6,-2490,2420,1950.183
7,-2480,2472,1992.088
8,-2470,2444,1969.524
9,-2460,2424,1953.407
10,-2450,2430,1958.242
11,-2440,2432,1959.853
12,-2430,2456,1979.194
13,-2420,2448,1972.747
14,-2410,2420,1950.183
15,-2400,2394,1929.231
16,-2390,2373,1912.308
17,-2380,2387,1923.590
18,-2370,2405,1938.095
19,-2360,2388,1924.396
20,-2350,2386,1922.784
21,-2340,2373,1912.308
22,-2330,2365,1905.861
23,-2320,2357,1899.414
24,-2310,2350,1893.773
25,-2300,2361,1902.637
26,-2290,2355,1897.802
27,-2280,2384,1921.172
28,-2270,2308,1859.927
29,-2260,2326,1874.432
30,-2250,2304,1856.703
31,-2240,2318,1867.985
32,-2230,2325,1873.626
33,-2220,2342,1887.326
34,-2210,2339,1884.908
35,-2200,2332,1879.267
36,-2190,2356,1898.608
37,-2180,2357,1899.414
38,-2170,2336,1882.491
39,-2160,2320,1869.597
40,-2150,2368,1908.278
41,-2140,2374,1913.114
42,-2130,2369,1909.084
43,-2120,2342,1887.326
44,-2110,2369,1909.084
45,-2100,2382,1919.560
46,-2090,2400,1934.066
47,-2080,2408,1940.513
48,-2070,2397,1931.648
49,-2060,2375,1913.919
50,-2050,2367,1907.473
51,-2040,2338,1884.103
52,-2030,2325,1873.626
53,-2020,2315,1865.568
54,-2010,2310,1861.538
55,-2000,2310,1861.538
56,-1990,2319,1868.791
57,-1980,2358,1900.220
58,-1970,2378,1916.337
59,-1960,2383,1920.366
60,-1950,2397,1931.648
61,-1940,2406,1938.901
62,-1930,2412,1943.736
63,-1920,2448,1972.747
64,-1910,2414,1945.348
65,-1900,2407,1939.707
66,-1890,2420,1950.183
67,-1880,2453,1976.777
68,-1870,2458,1980.806
69,-1860,2462,1984.029
70,-1850,2459,1981.612
71,-1840,2477,1996.117
72,-1830,2471,1991.282
73,-1820,2448,1972.747
74,-1810,2453,1976.777
75,-1800,2424,1953.407
76,-1790,2461,1983.223
77,-1780,2462,1984.029
78,-1770,2415,1946.154
79,-1760,2440,1966.300
80,-1750,2434,1961.465
81,-1740,2449,1973.553
82,-1730,2435,1962.271
83,-1720,2464,1985.641
84,-1710,2408,1940.513
85,-1700,2406,1938.901
86,-1690,2428,1956.630
87,-1680,2409,1941.319
88,-1670,2386,1922.784
89,-1660,2397,1931.648
90,-1650,2405,1938.095
91,-1640,2411,1942.930
92,-1630,2415,1946.154
93,-1620,2404,1937.289
94,-1610,2382,1919.560
95,-1600,2398,1932.454
96,-1590,2409,1941.319
97,-1580,2394,1929.231
98,-1570,2378,1916.337
99,-1560,2376,1914.725
100,-1550,2393,1928.425
101,-1540,2368,1908.278
102,-1530,2382,1919.560
103,-1520,2387,1923.590
104,-1510,2393,1928.425
105,-1500,2380,1917.949
106,-1490,2340,1885.714
107,-1480,2389,1925.201
108,-1470,2404,1937.289
109,-1460,2393,1928.425
110,-1450,2406,1938.901
111,-1440,2401,1934.872
112,-1430,2420,1950.183
113,-1420,2396,1930.842
114,-1410,2411,1942.930
115,-1400,2373,1912.308
116,-1390,2339,1884.908
117,-1380,2352,1895.385
118,-1370,2366,1906.667
119,-1360,2382,1919.560
120,-1350,2394,1929.231
121,-1340,2398,1932.454
122,-1330,2386,1922.784
123,-1320,2385,1921.978
124,-1310,2376,1914.725
125,-1300,2387,1923.590
126,-1290,2392,1927.619
127,-1280,2394,1929.231
128,-1270,2380,1917.949
129,-1260,2410,1942.125
130,-1250,2393,1928.425
131,-1240,2394,1929.231
132,-1230,2386,1922.784
133,-1220,2432,1959.853
134,-1210,2434,1961.465
135,-1200,2445,1970.330
136,-1190,2463,1984.835
137,-1180,2487,2004.176
138,-1170,2466,1987.253
139,-1160,2396,1930.842
140,-1150,2396,1930.842
141,-1140,2400,1934.066
142,-1130,2354,1896.996
143,-1120,2371,1910.696
144,-1110,2378,1916.337
145,-1100,2379,1917.143
146,-1090,2383,1920.366
147,-1080,2374,1913.114
148,-1070,2429,1957.436
149,-1060,2448,1972.747
150,-1050,2440,1966.300
151,-1040,2440,1966.300
152,-1030,2462,1984.029
153,-1020,2482,2000.147
154,-1010,2469,1989.670
155,-1000,2440,1966.300
156,-990,2477,1996.117
157,-980,2471,1991.282
158,-970,2463,1984.835
159,-960,2428,1956.630
160,-950,2430,1958.242
161,-940,2356,1898.608
162,-930,2355,1897.802
163,-920,2334,1880.879
164,-910,2360,1901.832
165,-900,2384,1921.172
166,-890,2387,1923.590
167,-880,2386,1922.784
168,-870,2406,1938.901
169,-860,2380,1917.949
170,-850,2420,1950.183
171,-840,2426,1955.018
172,-830,2386,1922.784
173,-820,2390,1926.007
174,-810,2411,1942.930
175,-800,2404,1937.289
176,-790,2357,1899.414
177,-780,2366,1906.667
178,-770,2357,1899.414
179,-760,2364,1905.055
180,-750,2384,1921.172
181,-740,2384,1921.172
182,-730,2418,1948.571
183,-720,2396,1930.842
184,-710,2390,1926.007
185,-700,2398,1932.454
186,-690,2393,1928.425
187,-680,2389,1925.201
188,-670,2410,1942.125
189,-660,2414,1945.348
190,-650,2398,1932.454
191,-640,2438,1964.689
192,-630,2468,1988.864
193,-620,2443,1968.718
194,-610,2457,1980.000
195,-600,2450,1974.359
196,-590,2419,1949.377
197,-580,2426,1955.018
198,-570,2451,1975.165
199,-560,2478,1996.923
200,-550,2467,1988.059
201,-540,2474,1993.700
202,-530,2470,1990.476
203,-520,2472,1992.088
204,-510,2438,1964.689
205,-500,2437,1963.883
206,-490,2456,1979.194
207,-480,2442,1967.912
208,-470,2428,1956.630
209,-460,2387,1923.590
210,-450,2385,1921.978
211,-440,2369,1909.084
212,-430,2345,1889.744
213,-420,2344,1888.938
214,-410,2356,1898.608
215,-400,2378,1916.337
216,-390,2402,1935.678
217,-380,2380,1917.949
218,-370,2361,1902.637
219,-360,2372,1911.502
220,-350,2344,1888.938
221,-340,2351,1894.579
222,-330,2354,1896.996
