sample,time_us,raw,mv
472,2170,2446,1971.136
473,2180,2451,1975.165
474,2190,2431,1959.048
475,2200,2438,1964.689
476,2210,2428,1956.630
477,2220,2400,1934.066
478,2230,2396,1930.842
479,2240,2418,1948.571
480,2250,2434,1961.465
481,2260,2409,1941.319
482,2270,2410,1942.125
483,2280,2406,1938.901
484,2290,2392,1927.619
485,2300,2360,1901.832
486,2310,2362,1903.443
487,2320,2353,1896.190
488,2330,2365,1905.861
489,2340,2388,1924.396
490,2350,2386,1922.784
491,2360,2387,1923.590
492,2370,2429,1957.436
493,2380,2421,1950.989
494,2390,2434,1961.465
495,2400,2415,1946.154
496,2410,2407,1939.707
497,2420,2416,1946.960
498,2430,2416,1946.960
499,2440,2384,1921.172
500,2450,2382,1919.560
501,2460,2400,1934.066
502,2470,2383,1920.366
503,2480,2387,1923.590
504,2490,2394,1929.231
505,2500,2396,1930.842
506,2510,2376,1914.725
507,2520,2331,1878.462
508,2530,2337,1883.297
509,2540,2392,1927.619
510,2550,2404,1937.289
511,2560,2423,1952.601
512,2570,2424,1953.407
513,2580,2440,1966.300
514,2590,2444,1969.524
515,2600,2412,1943.736
516,2610,2439,1965.495
517,2620,2468,1988.864
518,2630,2480,1998.535
519,2640,2477,1996.117
520,2650,2435,1962.271
521,2660,2407,1939.707
522,2670,2394,1929.231
523,2680,2448,1972.747
524,2690,2435,1962.271
525,2700,2441,1967.106
526,2710,2418,1948.571
527,2720,2432,1959.853
528,2730,2436,1963.077
529,2740,2442,1967.912
530,2750,2422,1951.795
531,2760,2412,1943.736
532,2770,2422,1951.795
533,2780,2411,1942.930
534,2790,2446,1971.136
535,2800,2428,1956.630
536,2810,2433,1960.659
537,2820,2461,1983.223
538,2830,2475,1994.505
539,2840,2476,1995.311
540,2850,2450,1974.359
541,2860,2409,1941.319
542,2870,2423,1952.601
543,2880,2415,1946.154
544,2890,2424,1953.407
545,2900,2419,1949.377
546,2910,2430,1958.242
547,2920,2450,1974.359
548,2930,2427,1955.824
549,2940,2424,1953.407
550,2950,2425,1954.212
551,2960,2429,1957.436
552,2970,2407,1939.707
553,2980,2402,1935.678
554,2990,2370,1909.890
555,3000,2376,1914.725
556,3010,2392,1927.619
557,3020,2425,1954.212
558,3030,2438,1964.689
559,3040,2396,1930.842
560,3050,2423,1952.601
561,3060,2420,1950.183
562,3070,2429,1957.436
563,3080,2417,1947.766
564,3090,2442,1967.912
565,3100,2446,1971.136
566,3110,2451,1975.165
567,3120,2478,1996.923
568,3130,2460,1982.418
569,3140,2457,1980.000
570,3150,2447,1971.941
571,3160,2441,1967.106
572,3170,2451,1975.165
573,3180,2448,1972.747
574,3190,2447,1971.941
575,3200,2473,1992.894
576,3210,2445,1970.330
577,3220,2451,1975.165
578,3230,2442,1967.912
579,3240,2420,1950.183
580,3250,2424,1953.407
581,3260,2438,1964.689
582,3270,2445,1970.330
583,3280,2425,1954.212
584,3290,2390,1926.007
585,3300,2378,1916.337
586,3310,2384,1921.172
587,3320,2376,1914.725
588,3330,2381,1918.755
589,3340,2412,1943.736
590,3350,2445,1970.330
591,3360,2452,1975.971
592,3370,2458,1980.806
593,3380,2461,1983.223
594,3390,2457,1980.000
595,3400,2473,1992.894
596,3410,2462,1984.029
597,3420,2450,1974.359
598,3430,2424,1953.407
599,3440,2412,1943.736
600,3450,2394,1929.231
601,3460,2405,1938.095
602,3470,2376,1914.725
603,3480,2394,1929.231
604,3490,2414,1945.348
605,3500,2422,1951.795
606,3510,2440,1966.300
607,3520,2464,1985.641
608,3530,2446,1971.136
609,3540,2397,1931.648
610,3550,2413,1944.542
611,3560,2408,1940.513
612,3570,2420,1950.183
613,3580,2399,1933.260
614,3590,2410,1942.125
615,3600,2441,1967.106
616,3610,2420,1950.183
617,3620,2408,1940.513
618,3630,2401,1934.872
619,3640,2399,1933.260
620,3650,2376,1914.725
621,3660,2400,1934.066
622,3670,2406,1938.901
623,3680,2417,1947.766
624,3690,2391,1926.813
625,3700,2400,1934.066
626,3710,2388,1924.396
627,3720,2384,1921.172
628,3730,2386,1922.784
629,3740,2348,1892.161
630,3750,2359,1901.026
631,3760,2381,1918.755
632,3770,2386,1922.784
633,3780,2431,1959.048
634,3790,2382,1919.560
635,3800,2408,1940.513
636,3810,2416,1946.960
637,3820,2422,1951.795
638,3830,2430,1958.242
639,3840,2437,1963.883
640,3850,2417,1947.766
641,3860,2401,1934.872
642,3870,2416,1946.960
643,3880,2410,1942.125
644,3890,2424,1953.407
645,3900,2423,1952.601
646,3910,2420,1950.183
647,3920,2404,1937.289
648,3930,2426,1955.018
649,3940,2430,1958.242
650,3950,2398,1932.454
651,3960,2422,1951.795
652,3970,2425,1954.212
653,3980,2450,1974.359
654,3990,2433,1960.659
655,4000,2445,1970.330
656,4010,2438,1964.689
657,4020,2421,1950.989
658,4030,2434,1961.465
659,4040,2451,1975.165
660,4050,2435,1962.271
661,4060,2446,1971.136
662,4070,2427,1955.824
663,4080,2426,1955.018
664,4090,2444,1969.524
665,4100,2421,1950.989
666,4110,2451,1975.165
667,4120,2441,1967.106
668,4130,2430,1958.242
669,4140,2394,1929.231
670,4150,2396,1930.842
671,4160,2403,1936.484
672,4170,2398,1932.454
673,4180,2433,1960.659
674,4190,2434,1961.465
675,4200,2420,1950.183
676,4210,2432,1959.853
677,4220,2427,1955.824
678,4230,2429,1957.436
679,4240,2453,1976.777
680,4250,2419,1949.377
681,4260,2442,1967.912
682,4270,2420,1950.183
683,4280,2423,1952.601
684,4290,2438,1964.689
685,4300,2418,1948.571
686,4310,2400,1934.066
687,4320,2414,1945.348
688,4330,2414,1945.348
689,4340,2439,1965.495
690,4350,2454,1977.582
691,4360,2411,1942.930
692,4370,2410,1942.125
693,4380,2425,1954.212
694,4390,2415,1946.154
695,4400,2424,1953.407
696,4410,2440,1966.300
697,4420,2446,1971.136
698,4430,2438,1964.689
699,4440,2441,1967.106
700,4450,2451,1975.165
701,4460,2482,2000.147
702,4470,2490,2006.593
703,4480,2494,2009.817
704,4490,2486,2003.370
705,4500,2459,1981.612
706,4510,2470,1990.476
707,4520,2462,1984.029
708,4530,2481,1999.341
709,4540,2454,1977.582
710,4550,2453,1976.777
711,4560,2441,1967.106
