sample,time_us,raw,mv
149,-1060,2334,1880.879
150,-1050,2333,1880.073
151,-1040,2331,1878.462
152,-1030,2355,1897.802
153,-1020,2383,1920.366
154,-1010,2422,1951.795
155,-1000,2389,1925.201
156,-990,2337,1883.297
157,-980,2337,1883.297
158,-970,2356,1898.608
159,-960,2364,1905.055
160,-950,2369,1909.084
161,-940,2351,1894.579
162,-930,2336,1882.491
163,-920,2372,1911.502
164,-910,2348,1892.161
165,-900,2327,1875.238
166,-890,2341,1886.520
167,-880,2336,1882.491
168,-870,2317,1867.179
169,-860,2316,1866.374
170,-850,2304,1856.703
171,-840,2343,1888.132
172,-830,2359,1901.026
173,-820,2365,1905.861
174,-810,2368,1908.278
175,-800,2364,1905.055
176,-790,2374,1913.114
177,-780,2376,1914.725
178,-770,2369,1909.084
179,-760,2372,1911.502
180,-750,2350,1893.773
181,-740,2358,1900.220
182,-730,2314,1864.762
183,-720,2343,1888.132
184,-710,2341,1886.520
185,-700,2344,1888.938
186,-690,2360,1901.832
187,-680,2309,1860.733
188,-670,2326,1874.432
189,-660,2326,1874.432
190,-650,2349,1892.967
191,-640,2360,1901.832
192,-630,2383,1920.366
193,-620,2390,1926.007
194,-610,2388,1924.396
195,-600,2395,1930.037
196,-590,2411,1942.930
197,-580,2413,1944.542
198,-570,2390,1926.007
199,-560,2410,1942.125
200,-550,2428,1956.630
201,-540,2448,1972.747
202,-530,2402,1935.678
203,-520,2400,1934.066
204,-510,2397,1931.648
205,-500,2364,1905.055
206,-490,2344,1888.938
207,-480,2329,1876.850
208,-470,2329,1876.850
209,-460,2309,1860.733
210,-450,2320,1869.597
211,-440,2328,1876.044
212,-430,2333,1880.073
213,-420,2325,1873.626
214,-410,2307,1859.121
215,-400,2308,1859.927
216,-390,2352,1895.385
217,-380,2376,1914.725
218,-370,2366,1906.667
219,-360,2339,1884.908
220,-350,2316,1866.374
221,-340,2337,1883.297
222,-330,2363,1904.249
223,-320,2380,1917.949
224,-310,2382,1919.560
225,-300,2374,1913.114
226,-290,2350,1893.773
227,-280,2343,1888.132
228,-270,2349,1892.967
229,-260,2390,1926.007
230,-250,2391,1926.813
231,-240,2386,1922.784
232,-230,2372,1911.502
233,-220,2325,1873.626
234,-210,2338,1884.103
235,-200,2346,1890.549
236,-190,2320,1869.597
237,-180,2298,1851.868
238,-170,2271,1830.110
239,-160,2268,1827.692
240,-150,2284,1840.586
241,-140,2327,1875.238
242,-130,2354,1896.996
243,-120,2349,1892.967
244,-110,2364,1905.055
245,-100,2313,1863.956
246,-90,2320,1869.597
247,-80,2281,1838.168
248,-70,2293,1847.839
249,-60,2292,1847.033
250,-50,2309,1860.733
251,-40,2327,1875.238
252,-30,2306,1858.315
253,-20,2299,1852.674
254,-10,2292,1847.033
255,0,2092,1685.861
256,10,2322,1871.209
257,20,2262,1822.857
258,30,2300,1853.480
259,40,2284,1840.586
260,50,2288,1843.810
261,60,2310,1861.538
262,70,2293,1847.839
263,80,2272,1830.916
264,90,2279,1836.557
265,100,2290,1845.421
266,110,2296,1850.256
267,120,2280,1837.363
268,130,2286,1842.198
269,140,2323,1872.015
270,150,2333,1880.073
271,160,2363,1904.249
272,170,2360,1901.832
273,180,2356,1898.608
274,190,2348,1892.161
275,200,2385,1921.978
276,210,2342,1887.326
277,220,2341,1886.520
278,230,2320,1869.597
279,240,2332,1879.267
280,250,2341,1886.520
281,260,2344,1888.938
282,270,2369,1909.084
283,280,2371,1910.696
284,290,2365,1905.861
285,300,2386,1922.784
286,310,2415,1946.154
287,320,2379,1917.143
288,330,2350,1893.773
289,340,2334,1880.879
290,350,2358,1900.220
291,360,2370,1909.890
292,370,2409,1941.319
293,380,2395,1930.037
294,390,2392,1927.619
295,400,2399,1933.260
296,410,2391,1926.813
297,420,2371,1910.696
298,430,2391,1926.813
299,440,2372,1911.502
300,450,2385,1921.978
301,460,2392,1927.619
302,470,2377,1915.531
303,480,2420,1950.183
304,490,2424,1953.407
305,500,2390,1926.007
306,510,2356,1898.608
307,520,2348,1892.161
308,530,2355,1897.802
309,540,2362,1903.443
310,550,2370,1909.890
311,560,2427,1955.824
312,570,2425,1954.212
313,580,2421,1950.989
314,590,2425,1954.212
315,600,2402,1935.678
316,610,2332,1879.267
317,620,2357,1899.414
318,630,2372,1911.502
319,640,2368,1908.278
320,650,2403,1936.484
321,660,2373,1912.308
322,670,2354,1896.996
323,680,2392,1927.619
324,690,2392,1927.619
325,700,2371,1910.696
326,710,2352,1895.385
327,720,2369,1909.084
328,730,2384,1921.172
329,740,2385,1921.978
330,750,2412,1943.736
331,760,2438,1964.689
332,770,2438,1964.689
333,780,2448,1972.747
334,790,2416,1946.960
335,800,2419,1949.377
336,810,2425,1954.212
337,820,2438,1964.689
338,830,2377,1915.531
339,840,2362,1903.443
340,850,2360,1901.832
341,860,2344,1888.938
342,870,2313,1863.956
343,880,2326,1874.432
344,890,2342,1887.326
345,900,2374,1913.114
346,910,2351,1894.579
347,920,2353,1896.190
348,930,2380,1917.949
349,940,2369,1909.084
350,950,2314,1864.762
351,960,2302,1855.092
352,970,2274,1832.527
353,980,2301,1854.286
354,990,2340,1885.714
355,1000,2329,1876.850
356,1010,2345,1889.744
357,1020,2354,1896.996
358,1030,2328,1876.044
359,1040,2306,1858.315
360,1050,2312,1863.150
361,1060,2321,1870.403
362,1070,2347,1891.355
363,1080,2342,1887.326
364,1090,2361,1902.637
365,1100,2404,1937.289
366,1110,2391,1926.813
367,1120,2403,1936.484
368,1130,2380,1917.949
369,1140,2394,1929.231
370,1150,2360,1901.832
371,1160,2376,1914.725
372,1170,2368,1908.278
373,1180,2319,1868.791
374,1190,2336,1882.491
375,1200,2341,1886.520
376,1210,2352,1895.385
377,1220,2369,1909.084
378,1230,2357,1899.414
379,1240,2362,1903.443
380,1250,2376,1914.725
381,1260,2393,1928.425
382,1270,2394,1929.231
383,1280,2372,1911.502
384,1290,2331,1878.462
385,1300,2324,1872.821
386,1310,2338,1884.103
387,1320,2343,1888.132
388,1330,2353,1896.190
389,1340,2372,1911.502
390,1350,2391,1926.813
391,1360,2355,1897.802
392,1370,2386,1922.784
393,1380,2369,1909.084
394,1390,2373,1912.308
395,1400,2402,1935.678
396,1410,2423,1952.601
397,1420,2417,1947.766
398,1430,2427,1955.824
399,1440,2423,1952.601
400,1450,2364,1905.055
401,1460,2382,1919.560
402,1470,2354,1896.996
403,1480,2359,1901.026
404,1490,2385,1921.978
405,1500,2371,1910.696
406,1510,2364,1905.055
407,1520,2363,1904.249
408,1530,2384,1921.172
409,1540,2391,1926.813
410,1550,2382,1919.560
411,1560,2418,1948.571
412,1570,2402,1935.678
413,1580,2424,1953.407
414,1590,2383,1920.366
415,1600,2378,1916.337
416,1610,2379,1917.143
417,1620,2378,1916.337
418,1630,2334,1880.879
419,1640,2355,1897.802
420,1650,2345,1889.744
421,1660,2364,1905.055
422,1670,2350,1893.773
423,1680,2309,1860.733
424,1690,2318,1867.985
425,1700,2342,1887.326
426,1710,2366,1906.667
427,1720,2382,1919.560
428,1730,2382,1919.560
429,1740,2359,1901.026
430,1750,2395,1930.037
431,1760,2402,1935.678
432,1770,2392,1927.619
433,1780,2370,1909.890
434,1790,2352,1895.385
435,1800,2383,1920.366
436,1810,2402,1935.678
437,1820,2388,1924.396
438,1830,2390,1926.007
439,1840,2369,1909.084
440,1850,2375,1913.919
441,1860,2360,1901.832
442,1870,2362,1903.443
443,1880,2384,1921.172
444,1890,2380,1917.949
445,1900,2319,1868.791
446,1910,2351,1894.579
447,1920,2334,1880.879
448,1930,2326,1874.432
449,1940,2327,1875.238
450,1950,2318,1867.985
451,1960,2346,1890.549
452,1970,2332,1879.267
453,1980,2348,1892.161
454,1990,2328,1876.044
455,2000,2376,1914.725
456,2010,2378,1916.337
457,2020,2359,1901.026
458,2030,2388,1924.396
459,2040,2408,1940.513
460,2050,2391,1926.813
461,2060,2377,1915.531
462,2070,2385,1921.978
463,2080,2360,1901.832
464,2090,2376,1914.725
465,2100,2377,1915.531
466,2110,2400,1934.066
467,2120,2392,1927.619
468,2130,2449,1973.553
469,2140,2412,1943.736
470,2150,2427,1955.824
471,2160,2429,1957.436
472,2170,2410,1942.125
473,2180,2376,1914.725
474,2190,2400,1934.066
475,2200,2352,1895.385
476,2210,2354,1896.996
477,2220,2368,1908.278
478,2230,2400,1934.066
479,2240,2386,1922.784
480,2250,2374,1913.114
481,2260,2375,1913.919
482,2270,2382,1919.560
483,2280,2396,1930.842
484,2290,2390,1926.007
485,2300,2403,1936.484
486,2310,2358,1900.220
487,2320,2377,1915.531
488,2330,2362,1903.443
489,2340,2389,1925.201
490,2350,2393,1928.425
491,2360,2361,1902.637
492,2370,2393,1928.425
493,2380,2384,1921.172
494,2390,2361,1902.637
495,2400,2370,1909.890
496,2410,2361,1902.637
497,2420,2373,1912.308
498,2430,2391,1926.813
499,2440,2402,1935.678
500,2450,2392,1927.619
501,2460,2375,1913.919
502,2470,2335,1881.685
503,2480,2320,1869.597
504,2490,2346,1890.549
505,2500,2356,1898.608
506,2510,2353,1896.190
507,2520,2361,1902.637
508,2530,2394,1929.231
509,2540,2390,1926.007
510,2550,2376,1914.725
511,2560,2390,1926.007
512,2570,2411,1942.930
513,2580,2422,1951.795
514,2590,2455,1978.388
515,2600,2448,1972.747
516,2610,2404,1937.289
517,2620,2392,1927.619
518,2630,2400,1934.066
519,2640,2368,1908.278
520,2650,2350,1893.773
521,2660,2386,1922.784
522,2670,2342,1887.326
523,2680,2334,1880.879
524,2690,2327,1875.238
525,2700,2340,1885.714
526,2710,2356,1898.608
527,2720,2370,1909.890
528,2730,2350,1893.773
529,2740,2341,1886.520
530,2750,2365,1905.861
531,2760,2387,1923.590
532,2770,2407,1939.707
533,2780,2400,1934.066
534,2790,2422,1951.795
535,2800,2384,1921.172
536,2810,2416,1946.960
537,2820,2435,1962.271
538,2830,2419,1949.377
539,2840,2418,1948.571
540,2850,2450,1974.359
541,2860,2419,1949.377
542,2870,2426,1955.018
543,2880,2398,1932.454
544,2890,2396,1930.842
545,2900,2380,1917.949
546,2910,2390,1926.007
547,2920,2374,1913.114
548,2930,2372,1911.502
549,2940,2346,1890.549
550,2950,2334,1880.879
551,2960,2352,1895.385
552,2970,2388,1924.396
553,2980,2376,1914.725
554,2990,2362,1903.443
555,3000,2324,1872.821
556,3010,2309,1860.733
557,3020,2329,1876.850
558,3030,2332,1879.267
559,3040,2349,1892.967
560,3050,2361,1902.637
561,3060,2369,1909.084
562,3070,2380,1917.949
563,3080,2384,1921.172
564,3090,2388,1924.396
565,3100,2382,1919.560
566,3110,2398,1932.454
567,3120,2407,1939.707
568,3130,2370,1909.890
569,3140,2344,1888.938
570,3150,2310,1861.538
571,3160,2313,1863.956
572,3170,2362,1903.443
573,3180,2362,1903.443
574,3190,2371,1910.696
575,3200,2389,1925.201
576,3210,2374,1913.114
577,3220,2360,1901.832
578,3230,2395,1930.037
579,3240,2415,1946.154
580,3250,2396,1930.842
581,3260,2404,1937.289
582,3270,2391,1926.813
583,3280,2409,1941.319
584,3290,2430,1958.242
585,3300,2400,1934.066
586,3310,2445,1970.330
587,3320,2423,1952.601
588,3330,2412,1943.736
589,3340,2402,1935.678
590,3350,2400,1934.066
591,3360,2431,1959.048
592,3370,2424,1953.407
593,3380,2389,1925.201
594,3390,2344,1888.938
595,3400,2292,1847.033
596,3410,2283,1839.780
597,3420,2328,1876.044
598,3430,2350,1893.773
599,3440,2322,1871.209
600,3450,2331,1878.462
601,3460,2306,1858.315
602,3470,2257,1818.828
603,3480,2258,1819.634
604,3490,2296,1850.256
605,3500,2324,1872.821
606,3510,2312,1863.150
607,3520,2348,1892.161
608,3530,2373,1912.308
609,3540,2392,1927.619
610,3550,2368,1908.278
611,3560,2372,1911.502
612,3570,2368,1908.278
613,3580,2323,1872.015
614,3590,2319,1868.791
615,3600,2329,1876.850
616,3610,2304,1856.703
617,3620,2332,1879.267
618,3630,2294,1848.645
619,3640,2326,1874.432
620,3650,2341,1886.520
621,3660,2368,1908.278
622,3670,2337,1883.297
623,3680,2270,1829.304
624,3690,2318,1867.985
625,3700,2335,1881.685
626,3710,2338,1884.103
627,3720,2310,1861.538
628,3730,2358,1900.220
629,3740,2392,1927.619
630,3750,2375,1913.919
631,3760,2321,1870.403
632,3770,2320,1869.597
633,3780,2338,1884.103
634,3790,2359,1901.026
635,3800,2346,1890.549
636,3810,2348,1892.161
637,3820,2360,1901.832
638,3830,2372,1911.502
639,3840,2396,1930.842
640,3850,2348,1892.161
641,3860,2317,1867.179
642,3870,2337,1883.297
643,3880,2355,1897.802
644,3890,2376,1914.725
645,3900,2378,1916.337
646,3910,2380,1917.949
647,3920,2400,1934.066
648,3930,2412,1943.736
649,3940,2406,1938.901
650,3950,2371,1910.696
651,3960,2376,1914.725
652,3970,2374,1913.114
653,3980,2392,1927.619
654,3990,2411,1942.930
655,4000,2423,1952.601
656,4010,2401,1934.872
657,4020,2350,1893.773
658,4030,2351,1894.579
659,4040,2362,1903.443
660,4050,2362,1903.443
661,4060,2385,1921.978
662,4070,2372,1911.502
663,4080,2382,1919.560
664,4090,2382,1919.560
665,4100,2361,1902.637
666,4110,2347,1891.355
667,4120,2386,1922.784
668,4130,2389,1925.201
669,4140,2399,1933.260
670,4150,2372,1911.502
671,4160,2344,1888.938
672,4170,2332,1879.267
673,4180,2385,1921.978
674,4190,2360,1901.832
675,4200,2368,1908.278
676,4210,2340,1885.714
677,4220,2357,1899.414
678,4230,2372,1911.502
679,4240,2356,1898.608
680,4250,2351,1894.579
681,4260,2349,1892.967
682,4270,2349,1892.967
683,4280,2341,1886.520
684,4290,2339,1884.908
685,4300,2349,1892.967
686,4310,2381,1918.755
687,4320,2390,1926.007
688,4330,2389,1925.201
689,4340,2393,1928.425
690,4350,2392,1927.619
691,4360,2368,1908.278
692,4370,2339,1884.908
693,4380,2351,1894.579
694,4390,2357,1899.414
695,4400,2378,1916.337
696,4410,2387,1923.590
697,4420,2392,1927.619
698,4430,2409,1941.319
699,4440,2405,1938.095
700,4450,2385,1921.978
701,4460,2388,1924.396
702,4470,2383,1920.366
703,4480,2365,1905.861
704,4490,2381,1918.755
705,4500,2355,1897.802
706,4510,2380,1917.949
707,4520,2377,1915.531
708,4530,2372,1911.502
709,4540,2350,1893.773
710,4550,2389,1925.201
711,4560,2375,1913.919
712,4570,2396,1930.842
713,4580,2412,1943.736
714,4590,2410,1942.125
715,4600,2422,1951.795
716,4610,2406,1938.901
717,4620,2390,1926.007
718,4630,2402,1935.678
719,4640,2384,1921.172
720,4650,2407,1939.707
721,4660,2408,1940.513
722,4670,2413,1944.542
723,4680,2378,1916.337
724,4690,2415,1946.154
725,4700,2414,1945.348
726,4710,2406,1938.901
727,4720,2400,1934.066
728,4730,2388,1924.396
729,4740,2381,1918.755
730,4750,2363,1904.249
731,4760,2342,1887.326
732,4770,2348,1892.161
733,4780,2345,1889.744
734,4790,2378,1916.337
735,4800,2356,1898.608
736,4810,2388,1924.396
737,4820,2390,1926.007
738,4830,2372,1911.502
739,4840,2368,1908.278
740,4850,2331,1878.462
741,4860,2323,1872.015
742,4870,2371,1910.696
743,4880,2351,1894.579
744,4890,2374,1913.114
745,4900,2323,1872.015
746,4910,2357,1899.414
747,4920,2372,1911.502
748,4930,2379,1917.143
749,4940,2365,1905.861
750,4950,2371,1910.696
751,4960,2346,1890.549
752,4970,2370,1909.890
753,4980,2337,1883.297
754,4990,2346,1890.549
755,5000,2346,1890.549
756,5010,2322,1871.209
757,5020,2360,1901.832
758,5030,2364,1905.055
759,5040,2348,1892.161
760,5050,2356,1898.608
761,5060,2346,1890.549
762,5070,2369,1909.084
763,5080,2403,1936.484
764,5090,2368,1908.278
765,5100,2360,1901.832
766,5110,2365,1905.861
767,5120,2384,1921.172
768,5130,2380,1917.949
769,5140,2381,1918.755
770,5150,2393,1928.425
771,5160,2396,1930.842
772,5170,2387,1923.590
773,5180,2399,1933.260
774,5190,2371,1910.696
775,5200,2347,1891.355
776,5210,2336,1882.491
777,5220,2321,1870.403
778,5230,2296,1850.256
779,5240,2330,1877.656
780,5250,2329,1876.850
781,5260,2335,1881.685
782,5270,2360,1901.832
783,5280,2400,1934.066
784,5290,2398,1932.454
785,5300,2397,1931.648
786,5310,2373,1912.308
787,5320,2375,1913.919
788,5330,2348,1892.161
789,5340,2387,1923.590
790,5350,2373,1912.308
791,5360,2342,1887.326
792,5370,2356,1898.608
793,5380,2360,1901.832
794,5390,2350,1893.773
795,5400,2362,1903.443
796,5410,2361,1902.637
797,5420,2376,1914.725
798,5430,2387,1923.590
799,5440,2366,1906.667
800,5450,2362,1903.443
801,5460,2325,1873.626
802,5470,2322,1871.209
803,5480,2350,1893.773
804,5490,2382,1919.560
805,5500,2377,1915.531
806,5510,2406,1938.901
807,5520,2425,1954.212
808,5530,2418,1948.571
809,5540,2409,1941.319
810,5550,2386,1922.784
811,5560,2378,1916.337
812,5570,2353,1896.190
813,5580,2350,1893.773
814,5590,2337,1883.297
815,5600,2347,1891.355
816,5610,2312,1863.150
817,5620,2365,1905.861
818,5630,2326,1874.432
819,5640,2288,1843.810
820,5650,2306,1858.315
821,5660,2320,1869.597
822,5670,2337,1883.297
823,5680,2332,1879.267
824,5690,2338,1884.103
825,5700,2358,1900.220
826,5710,2388,1924.396
827,5720,2391,1926.813
828,5730,2374,1913.114
829,5740,2380,1917.949
830,5750,2366,1906.667
831,5760,2317,1867.179
832,5770,2333,1880.073
833,5780,2347,1891.355
834,5790,2354,1896.996
835,5800,2384,1921.172
836,5810,2384,1921.172
837,5820,2383,1920.366
838,5830,2341,1886.520
839,5840,2324,1872.821
840,5850,2341,1886.520
841,5860,2319,1868.791
842,5870,2322,1871.209
843,5880,2362,1903.443
844,5890,2363,1904.249
845,5900,2381,1918.755
846,5910,2380,1917.949
847,5920,2369,1909.084
848,5930,2331,1878.462
849,5940,2297,1851.062
850,5950,2295,1849.451
851,5960,2294,1848.645
852,5970,2297,1851.062
853,5980,2306,1858.315
854,5990,2320,1869.597
855,6000,2345,1889.744
856,6010,2332,1879.267
857,6020,2318,1867.985
858,6030,2348,1892.161
859,6040,2377,1915.531
860,6050,2390,1926.007
861,6060,2392,1927.619
862,6070,2389,1925.201
863,6080,2397,1931.648
864,6090,2403,1936.484
865,6100,2377,1915.531
866,6110,2333,1880.073
867,6120,2321,1870.403
868,6130,2366,1906.667
869,6140,2398,1932.454
870,6150,2387,1923.590
871,6160,2402,1935.678
872,6170,2360,1901.832
873,6180,2352,1895.385
874,6190,2364,1905.055
875,6200,2346,1890.549
876,6210,2389,1925.201
877,6220,2310,1861.538
878,6230,2314,1864.762
879,6240,2302,1855.092
880,6250,2318,1867.985
881,6260,2299,1852.674
882,6270,2293,1847.839
883,6280,2305,1857.509
884,6290,2301,1854.286
885,6300,2308,1859.927
886,6310,2368,1908.278
887,6320,2373,1912.308
888,6330,2365,1905.861
889,6340,2324,1872.821
890,6350,2366,1906.667
891,6360,2381,1918.755
892,6370,2392,1927.619
893,6380,2352,1895.385
894,6390,2372,1911.502
895,6400,2346,1890.549
896,6410,2344,1888.938
897,6420,2354,1896.996
898,6430,2354,1896.996
899,6440,2416,1946.960
900,6450,2412,1943.736
901,6460,2424,1953.407
902,6470,2436,1963.077
903,6480,2444,1969.524
904,6490,2429,1957.436
905,6500,2390,1926.007
906,6510,2392,1927.619
907,6520,2382,1919.560
908,6530,2375,1913.919
909,6540,2361,1902.637
910,6550,2365,1905.861
911,6560,2385,1921.978
912,6570,2410,1942.125
913,6580,2430,1958.242
914,6590,2422,1951.795
915,6600,2414,1945.348
916,6610,2386,1922.784
917,6620,2395,1930.037
918,6630,2388,1924.396
919,6640,2399,1933.260
920,6650,2396,1930.842
921,6660,2376,1914.725
922,6670,2372,1911.502
923,6680,2381,1918.755
924,6690,2349,1892.967
925,6700,2354,1896.996
926,6710,2354,1896.996
927,6720,2346,1890.549
928,6730,2386,1922.784
929,6740,2394,1929.231
930,6750,2345,1889.744
931,6760,2325,1873.626
932,6770,2334,1880.879
933,6780,2333,1880.073
934,6790,2337,1883.297
935,6800,2361,1902.637
936,6810,2386,1922.784
937,6820,2378,1916.337
938,6830,2369,1909.084
939,6840,2360,1901.832
940,6850,2373,1912.308
941,6860,2412,1943.736
942,6870,2397,1931.648
943,6880,2408,1940.513
944,6890,2372,1911.502
945,6900,2372,1911.502
946,6910,2351,1894.579
947,6920,2345,1889.744
948,6930,2352,1895.385
949,6940,2330,1877.656
950,6950,2331,1878.462
951,6960,2364,1905.055
952,6970,2361,1902.637
953,6980,2321,1870.403
954,6990,2327,1875.238
955,7000,2352,1895.385
956,7010,2345,1889.744
957,7020,2350,1893.773
958,7030,2342,1887.326
959,7040,2358,1900.220
960,7050,2388,1924.396
961,7060,2369,1909.084
962,7070,2369,1909.084
963,7080,2382,1919.560
964,7090,2411,1942.930
965,7100,2392,1927.619
966,7110,2400,1934.066
967,7120,2368,1908.278
968,7130,2371,1910.696
969,7140,2394,1929.231
970,7150,2391,1926.813
971,7160,2403,1936.484
972,7170,2391,1926.813
973,7180,2385,1921.978
974,7190,2397,1931.648
975,7200,2313,1863.956
976,7210,2368,1908.278
977,7220,2348,1892.161
978,7230,2366,1906.667
979,7240,2377,1915.531
980,7250,2361,1902.637
981,7260,2385,1921.978
982,7270,2361,1902.637
983,7280,2386,1922.784
984,7290,2359,1901.026
985,7300,2358,1900.220
986,7310,2318,1867.985
987,7320,2324,1872.821
988,7330,2317,1867.179
989,7340,2305,1857.509
990,7350,2345,1889.744
991,7360,2363,1904.249
992,7370,2386,1922.784
993,7380,2364,1905.055
994,7390,2350,1893.773
995,7400,2355,1897.802
996,7410,2332,1879.267
997,7420,2320,1869.597
998,7430,2316,1866.374
999,7440,2348,1892.161
1000,7450,2364,1905.055
1001,7460,2397,1931.648
1002,7470,2407,1939.707
1003,7480,2419,1949.377
1004,7490,2370,1909.890
1005,7500,2351,1894.579
1006,7510,2372,1911.502
1007,7520,2369,1909.084
1008,7530,2390,1926.007
1009,7540,2373,1912.308
1010,7550,2349,1892.967
1011,7560,2356,1898.608
1012,7570,2369,1909.084
1013,7580,2414,1945.348
1014,7590,2395,1930.037
1015,7600,2401,1934.872
1016,7610,2376,1914.725
1017,7620,2361,1902.637
1018,7630,2318,1867.985
1019,7640,2328,1876.044
1020,7650,2328,1876.044
1021,7660,2346,1890.549
1022,7670,2340,1885.714
1023,7680,2341,1886.520
