sample,time_us,raw,mv
71,-1840,2460,1982.418
72,-1830,2448,1972.747
73,-1820,2449,1973.553
74,-1810,2447,1971.941
75,-1800,2446,1971.136
76,-1790,2469,1989.670
77,-1780,2446,1971.136
78,-1770,2464,1985.641
79,-1760,2470,1990.476
80,-1750,2484,2001.758
81,-1740,2460,1982.418
82,-1730,2468,1988.864
83,-1720,2442,1967.912
84,-1710,2397,1931.648
85,-1700,2394,1929.231
86,-1690,2408,1940.513
87,-1680,2444,1969.524
88,-1670,2424,1953.407
89,-1660,2436,1963.077
90,-1650,2436,1963.077
91,-1640,2435,1962.271
92,-1630,2456,1979.194
93,-1620,2470,1990.476
94,-1610,2479,1997.729
95,-1600,2496,2011.429
96,-1590,2490,2006.593
97,-1580,2499,2013.846
98,-1570,2483,2000.952
99,-1560,2472,1992.088
100,-1550,2479,1997.729
101,-1540,2467,1988.059
102,-1530,2454,1977.582
103,-1520,2479,1997.729
104,-1510,2466,1987.253
105,-1500,2451,1975.165
106,-1490,2432,1959.853
107,-1480,2387,1923.590
108,-1470,2407,1939.707
109,-1460,2405,1938.095
110,-1450,2407,1939.707
111,-1440,2443,1968.718
112,-1430,2449,1973.553
113,-1420,2416,1946.960
114,-1410,2388,1924.396
115,-1400,2402,1935.678
116,-1390,2416,1946.960
117,-1380,2403,1936.484
118,-1370,2420,1950.183
119,-1360,2416,1946.960
120,-1350,2418,1948.571
121,-1340,2425,1954.212
122,-1330,2450,1974.359
123,-1320,2468,1988.864
124,-1310,2459,1981.612
125,-1300,2444,1969.524
126,-1290,2444,1969.524
127,-1280,2442,1967.912
128,-1270,2470,1990.476
129,-1260,2448,1972.747
130,-1250,2437,1963.883
131,-1240,2454,1977.582
132,-1230,2473,1992.894
133,-1220,2480,1998.535
134,-1210,2473,1992.894
135,-1200,2432,1959.853
136,-1190,2424,1953.407
137,-1180,2428,1956.630
138,-1170,2457,1980.000
139,-1160,2444,1969.524
140,-1150,2445,1970.330
141,-1140,2397,1931.648
142,-1130,2418,1948.571
143,-1120,2427,1955.824
144,-1110,2450,1974.359
145,-1100,2441,1967.106
146,-1090,2438,1964.689
147,-1080,2421,1950.989
148,-1070,2443,1968.718
149,-1060,2413,1944.542
150,-1050,2423,1952.601
151,-1040,2438,1964.689
152,-1030,2473,1992.894
153,-1020,2489,2005.788
154,-1010,2474,1993.700
155,-1000,2453,1976.777
156,-990,2433,1960.659
157,-980,2449,1973.553
158,-970,2426,1955.018
159,-960,2414,1945.348
160,-950,2433,1960.659
161,-940,2454,1977.582
162,-930,2481,1999.341
163,-920,2464,1985.641
164,-910,2472,1992.088
165,-900,2472,1992.088
166,-890,2445,1970.330
167,-880,2453,1976.777
168,-870,2439,1965.495
169,-860,2468,1988.864
170,-850,2472,1992.088
171,-840,2455,1978.388
172,-830,2452,1975.971
173,-820,2452,1975.971
174,-810,2446,1971.136
175,-800,2424,1953.407
176,-790,2437,1963.883
177,-780,2460,1982.418
178,-770,2434,1961.465
179,-760,2418,1948.571
180,-750,2426,1955.018
181,-740,2423,1952.601
182,-730,2436,1963.077
183,-720,2443,1968.718
184,-710,2437,1963.883
185,-700,2452,1975.971
186,-690,2459,1981.612
187,-680,2463,1984.835
188,-670,2452,1975.971
189,-660,2444,1969.524
190,-650,2424,1953.407
191,-640,2416,1946.960
192,-630,2435,1962.271
193,-620,2443,1968.718
194,-610,2422,1951.795
195,-600,2392,1927.619
196,-590,2432,1959.853
197,-580,2445,1970.330
198,-570,2432,1959.853
199,-560,2426,1955.018
200,-550,2414,1945.348
201,-540,2442,1967.912
202,-530,2418,1948.571
203,-520,2447,1971.941
204,-510,2453,1976.777
205,-500,2445,1970.330
206,-490,2468,1988.864
207,-480,2475,1994.505
208,-470,2492,2008.205
209,-460,2478,1996.923
210,-450,2456,1979.194
211,-440,2454,1977.582
212,-430,2483,2000.952
213,-420,2483,2000.952
214,-410,2469,1989.670
215,-400,2477,1996.117
216,-390,2452,1975.971
217,-380,2456,1979.194
218,-370,2476,1995.311
219,-360,2474,1993.700
220,-350,2453,1976.777
221,-340,2469,1989.670
222,-330,2491,2007.399
223,-320,2473,1992.894
224,-310,2432,1959.853
225,-300,2450,1974.359
226,-290,2490,2006.593
227,-280,2499,2013.846
228,-270,2486,2003.370
229,-260,2498,2013.040
230,-250,2499,2013.846
231,-240,2512,2024.322
232,-230,2508,2021.099
233,-220,2510,2022.711
234,-210,2509,2021.905
235,-200,2459,1981.612
236,-190,2456,1979.194
237,-180,2459,1981.612
238,-170,2483,2000.952
239,-160,2465,1986.447
240,-150,2457,1980.000
241,-140,2485,2002.564
242,-130,2472,1992.088
243,-120,2471,1991.282
244,-110,2442,1967.912
245,-100,2437,1963.883
246,-90,2450,1974.359
247,-80,2451,1975.165
248,-70,2464,1985.641
249,-60,2432,1959.853
250,-50,2448,1972.747
251,-40,2435,1962.271
252,-30,1715,1382.051
253,-20,1861,1499.707
254,-10,1992,1605.275
255,0,2066,1664.908
256,10,2414,1945.348
257,20,2402,1935.678
258,30,2416,1946.960
259,40,2430,1958.242
260,50,2432,1959.853
261,60,2427,1955.824
262,70,2382,1919.560
263,80,2370,1909.890
264,90,2410,1942.125
265,100,2416,1946.960
266,110,2418,1948.571
267,120,2418,1948.571
268,130,2409,1941.319
269,140,2420,1950.183
270,150,2416,1946.960
271,160,2432,1959.853
272,170,2422,1951.795
273,180,2438,1964.689
274,190,2427,1955.824
275,200,2444,1969.524
276,210,2470,1990.476
277,220,2444,1969.524
278,230,2429,1957.436
279,240,2410,1942.125
280,250,2422,1951.795
281,260,2422,1951.795
282,270,2414,1945.348
283,280,2412,1943.736
284,290,2405,1938.095
285,300,2426,1955.018
286,310,2422,1951.795
287,320,2425,1954.212
288,330,2422,1951.795
289,340,2415,1946.154
290,350,2415,1946.154
291,360,2424,1953.407
292,370,2442,1967.912
293,380,2474,1993.700
294,390,2440,1966.300
295,400,2417,1947.766
296,410,2418,1948.571
297,420,2404,1937.289
298,430,2389,1925.201
299,440,2361,1902.637
300,450,2388,1924.396
301,460,2382,1919.560
302,470,2395,1930.037
303,480,2381,1918.755
304,490,2403,1936.484
305,500,2417,1947.766
306,510,2417,1947.766
307,520,2413,1944.542
308,530,2413,1944.542
309,540,2380,1917.949
310,550,2414,1945.348
311,560,2434,1961.465
312,570,2446,1971.136
313,580,2413,1944.542
314,590,2420,1950.183
315,600,2383,1920.366
316,610,2383,1920.366
317,620,2426,1955.018
318,630,2380,1917.949
319,640,2390,1926.007
320,650,2400,1934.066
321,660,2400,1934.066
322,670,2458,1980.806
323,680,2430,1958.242
324,690,2453,1976.777
325,700,2468,1988.864
326,710,2438,1964.689
327,720,2412,1943.736
328,730,2421,1950.989
329,740,2396,1930.842
330,750,2416,1946.960
331,760,2426,1955.018
332,770,2453,1976.777
333,780,2458,1980.806
334,790,2444,1969.524
335,800,2433,1960.659
336,810,2456,1979.194
337,820,2457,1980.000
338,830,2486,2003.370
339,840,2444,1969.524
340,850,2432,1959.853
341,860,2457,1980.000
342,870,2426,1955.018
343,880,2446,1971.136
344,890,2444,1969.524
345,900,2454,1977.582
346,910,2458,1980.806
347,920,2464,1985.641
348,930,2458,1980.806
349,940,2436,1963.077
350,950,2444,1969.524
351,960,2430,1958.242
352,970,2434,1961.465
353,980,2453,1976.777
354,990,2426,1955.018
355,1000,2406,1938.901
356,1010,2437,1963.883
357,1020,2464,1985.641
358,1030,2468,1988.864
359,1040,2504,2017.875
360,1050,2506,2019.487
361,1060,2512,2024.322
362,1070,2501,2015.458
363,1080,2497,2012.234
364,1090,2457,1980.000
365,1100,2453,1976.777
366,1110,2452,1975.971
367,1120,2459,1981.612
368,1130,2467,1988.059
369,1140,2410,1942.125
370,1150,2450,1974.359
371,1160,2442,1967.912
372,1170,2466,1987.253
373,1180,2457,1980.000
374,1190,2454,1977.582
375,1200,2466,1987.253
376,1210,2439,1965.495
377,1220,2441,1967.106
378,1230,2458,1980.806
379,1240,2438,1964.689
380,1250,2448,1972.747
381,1260,2438,1964.689
382,1270,2396,1930.842
383,1280,2426,1955.018
384,1290,2424,1953.407
385,1300,2445,1970.330
386,1310,2423,1952.601
387,1320,2443,1968.718
388,1330,2445,1970.330
389,1340,2436,1963.077
390,1350,2430,1958.242
391,1360,2426,1955.018
392,1370,2406,1938.901
393,1380,2423,1952.601
394,1390,2426,1955.018
395,1400,2449,1973.553
396,1410,2448,1972.747
397,1420,2472,1992.088
398,1430,2467,1988.059
399,1440,2449,1973.553
400,1450,2459,1981.612
401,1460,2452,1975.971
402,1470,2432,1959.853
403,1480,2421,1950.989
404,1490,2435,1962.271
405,1500,2443,1968.718
406,1510,2418,1948.571
407,1520,2435,1962.271
408,1530,2457,1980.000
409,1540,2464,1985.641
410,1550,2483,2000.952
411,1560,2510,2022.711
412,1570,2509,2021.905
413,1580,2493,2009.011
414,1590,2473,1992.894
415,1600,2465,1986.447
416,1610,2460,1982.418
417,1620,2474,1993.700
418,1630,2458,1980.806
419,1640,2459,1981.612
420,1650,2460,1982.418
421,1660,2456,1979.194
422,1670,2460,1982.418
423,1680,2480,1998.535
424,1690,2462,1984.029
425,1700,2418,1948.571
426,1710,2428,1956.630
427,1720,2437,1963.883
428,1730,2446,1971.136
429,1740,2463,1984.835
430,1750,2450,1974.359
431,1760,2433,1960.659
432,1770,2418,1948.571
433,1780,2446,1971.136
434,1790,2474,1993.700
435,1800,2468,1988.864
436,1810,2487,2004.176
437,1820,2485,2002.564
438,1830,2448,1972.747
439,1840,2462,1984.029
440,1850,2454,1977.582
441,1860,2440,1966.300
442,1870,2430,1958.242
443,1880,2446,1971.136
444,1890,2423,1952.601
445,1900,2414,1945.348
446,1910,2406,1938.901
447,1920,2439,1965.495
448,1930,2456,1979.194
449,1940,2466,1987.253
450,1950,2473,1992.894
451,1960,2432,1959.853
452,1970,2435,1962.271
453,1980,2433,1960.659
454,1990,2417,1947.766
455,2000,2415,1946.154
456,2010,2435,1962.271
457,2020,2432,1959.853
458,2030,2479,1997.729
459,2040,2435,1962.271
460,2050,2444,1969.524
461,2060,2462,1984.029
462,2070,2418,1948.571
463,2080,2414,1945.348
464,2090,2418,1948.571
465,2100,2408,1940.513
466,2110,2432,1959.853
467,2120,2432,1959.853
468,2130,2425,1954.212
469,2140,2437,1963.883
470,2150,2437,1963.883
471,2160,2450,1974.359
472,2170,2453,1976.777
473,2180,2457,1980.000
474,2190,2445,1970.330
475,2200,2456,1979.194
476,2210,2452,1975.971
477,2220,2433,1960.659
478,2230,2426,1955.018
479,2240,2435,1962.271
480,2250,2443,1968.718
481,2260,2460,1982.418
482,2270,2425,1954.212
483,2280,2432,1959.853
484,2290,2461,1983.223
485,2300,2473,1992.894
486,2310,2482,2000.147
487,2320,2493,2009.011
488,2330,2513,2025.128
489,2340,2510,2022.711
490,2350,2520,2030.769
491,2360,2487,2004.176
492,2370,2455,1978.388
493,2380,2425,1954.212
494,2390,2422,1951.795
495,2400,2433,1960.659
496,2410,2432,1959.853
497,2420,2432,1959.853
498,2430,2448,1972.747
499,2440,2428,1956.630
500,2450,2432,1959.853
501,2460,2476,1995.311
502,2470,2447,1971.941
503,2480,2444,1969.524
504,2490,2448,1972.747
505,2500,2439,1965.495
506,2510,2468,1988.864
507,2520,2454,1977.582
508,2530,2448,1972.747
509,2540,2454,1977.582
510,2550,2469,1989.670
511,2560,2480,1998.535
512,2570,2476,1995.311
513,2580,2463,1984.835
514,2590,2453,1976.777
515,2600,2450,1974.359
516,2610,2411,1942.930
517,2620,2414,1945.348
518,2630,2432,1959.853
519,2640,2429,1957.436
520,2650,2428,1956.630
521,2660,2458,1980.806
522,2670,2482,2000.147
523,2680,2469,1989.670
524,2690,2438,1964.689
525,2700,2414,1945.348
526,2710,2426,1955.018
527,2720,2384,1921.172
528,2730,2394,1929.231
529,2740,2412,1943.736
530,2750,2411,1942.930
531,2760,2418,1948.571
532,2770,2400,1934.066
533,2780,2379,1917.143
534,2790,2423,1952.601
535,2800,2395,1930.037
536,2810,2385,1921.978
537,2820,2397,1931.648
538,2830,2407,1939.707
539,2840,2408,1940.513
540,2850,2444,1969.524
541,2860,2433,1960.659
542,2870,2407,1939.707
543,2880,2407,1939.707
544,2890,2403,1936.484
545,2900,2392,1927.619
546,2910,2398,1932.454
547,2920,2419,1949.377
548,2930,2403,1936.484
549,2940,2409,1941.319
550,2950,2413,1944.542
551,2960,2437,1963.883
552,2970,2464,1985.641
553,2980,2440,1966.300
554,2990,2442,1967.912
555,3000,2412,1943.736
556,3010,2444,1969.524
557,3020,2454,1977.582
558,3030,2468,1988.864
559,3040,2442,1967.912
560,3050,2465,1986.447
561,3060,2459,1981.612
562,3070,2409,1941.319
563,3080,2408,1940.513
564,3090,2389,1925.201
565,3100,2408,1940.513
566,3110,2389,1925.201
567,3120,2404,1937.289
568,3130,2395,1930.037
569,3140,2383,1920.366
570,3150,2397,1931.648
571,3160,2403,1936.484
572,3170,2448,1972.747
573,3180,2456,1979.194
574,3190,2469,1989.670
575,3200,2464,1985.641
576,3210,2454,1977.582
577,3220,2482,2000.147
578,3230,2481,1999.341
579,3240,2470,1990.476
580,3250,2481,1999.341
581,3260,2471,1991.282
582,3270,2434,1961.465
583,3280,2432,1959.853
584,3290,2472,1992.088
585,3300,2438,1964.689
586,3310,2447,1971.941
587,3320,2445,1970.330
588,3330,2432,1959.853
589,3340,2443,1968.718
590,3350,2456,1979.194
591,3360,2476,1995.311
592,3370,2472,1992.088
593,3380,2468,1988.864
594,3390,2470,1990.476
595,3400,2479,1997.729
596,3410,2459,1981.612
597,3420,2488,2004.982
598,3430,2494,2009.817
599,3440,2458,1980.806
600,3450,2473,1992.894
601,3460,2518,2029.158
602,3470,2526,2035.604
603,3480,2510,2022.711
604,3490,2513,2025.128
605,3500,2509,2021.905
606,3510,2494,2009.817
607,3520,2433,1960.659
608,3530,2407,1939.707
609,3540,2404,1937.289
610,3550,2408,1940.513
611,3560,2432,1959.853
612,3570,2453,1976.777
613,3580,2484,2001.758
614,3590,2490,2006.593
615,3600,2476,1995.311
616,3610,2453,1976.777
617,3620,2421,1950.989
618,3630,2425,1954.212
619,3640,2422,1951.795
620,3650,2450,1974.359
621,3660,2498,2013.040
622,3670,2497,2012.234
623,3680,2490,2006.593
624,3690,2496,2011.429
625,3700,2498,2013.040
626,3710,2476,1995.311
627,3720,2484,2001.758
628,3730,2452,1975.971
629,3740,2444,1969.524
630,3750,2456,1979.194
631,3760,2474,1993.700
632,3770,2444,1969.524
633,3780,2437,1963.883
634,3790,2422,1951.795
635,3800,2430,1958.242
636,3810,2433,1960.659
637,3820,2433,1960.659
638,3830,2408,1940.513
639,3840,2438,1964.689
640,3850,2462,1984.029
641,3860,2458,1980.806
642,3870,2444,1969.524
643,3880,2473,1992.894
644,3890,2438,1964.689
645,3900,2435,1962.271
646,3910,2438,1964.689
647,3920,2434,1961.465
648,3930,2385,1921.978
649,3940,2412,1943.736
650,3950,2453,1976.777
651,3960,2423,1952.601
652,3970,2422,1951.795
653,3980,2452,1975.971
654,3990,2426,1955.018
655,4000,2445,1970.330
656,4010,2429,1957.436
657,4020,2441,1967.106
658,4030,2442,1967.912
659,4040,2430,1958.242
660,4050,2453,1976.777
661,4060,2467,1988.059
662,4070,2451,1975.165
663,4080,2472,1992.088
664,4090,2454,1977.582
665,4100,2444,1969.524
666,4110,2467,1988.059
667,4120,2488,2004.982
668,4130,2462,1984.029
669,4140,2444,1969.524
670,4150,2481,1999.341
671,4160,2472,1992.088
672,4170,2456,1979.194
673,4180,2447,1971.941
674,4190,2430,1958.242
675,4200,2444,1969.524
676,4210,2445,1970.330
677,4220,2483,2000.952
678,4230,2473,1992.894
679,4240,2443,1968.718
680,4250,2460,1982.418
681,4260,2473,1992.894
682,4270,2459,1981.612
683,4280,2465,1986.447
684,4290,2464,1985.641
685,4300,2486,2003.370
686,4310,2477,1996.117
687,4320,2472,1992.088
688,4330,2480,1998.535
689,4340,2446,1971.136
690,4350,2452,1975.971
691,4360,2460,1982.418
692,4370,2451,1975.165
693,4380,2434,1961.465
694,4390,2423,1952.601
695,4400,2409,1941.319
696,4410,2442,1967.912
697,4420,2433,1960.659
698,4430,2429,1957.436
699,4440,2462,1984.029
700,4450,2464,1985.641
701,4460,2440,1966.300
702,4470,2404,1937.289
703,4480,2397,1931.648
704,4490,2418,1948.571
705,4500,2444,1969.524
706,4510,2432,1959.853
707,4520,2427,1955.824
708,4530,2425,1954.212
709,4540,2426,1955.018
710,4550,2437,1963.883
711,4560,2410,1942.125
712,4570,2392,1927.619
713,4580,2442,1967.912
714,4590,2441,1967.106
715,4600,2435,1962.271
716,4610,2418,1948.571
717,4620,2380,1917.949
718,4630,2421,1950.989
719,4640,2420,1950.183
720,4650,2410,1942.125
721,4660,2416,1946.960
722,4670,2435,1962.271
723,4680,2448,1972.747
724,4690,2441,1967.106
725,4700,2436,1963.077
726,4710,2440,1966.300
727,4720,2392,1927.619
728,4730,2394,1929.231
729,4740,2403,1936.484
730,4750,2438,1964.689
731,4760,2392,1927.619
732,4770,2420,1950.183
733,4780,2416,1946.960
734,4790,2416,1946.960
735,4800,2430,1958.242
736,4810,2413,1944.542
737,4820,2459,1981.612
738,4830,2456,1979.194
739,4840,2462,1984.029
740,4850,2485,2002.564
741,4860,2484,2001.758
742,4870,2452,1975.971
743,4880,2460,1982.418
744,4890,2492,2008.205
745,4900,2502,2016.264
746,4910,2519,2029.963
747,4920,2458,1980.806
748,4930,2441,1967.106
749,4940,2423,1952.601
750,4950,2440,1966.300
751,4960,2462,1984.029
752,4970,2466,1987.253
753,4980,2473,1992.894
754,4990,2432,1959.853
755,5000,2440,1966.300
756,5010,2423,1952.601
757,5020,2441,1967.106
758,5030,2453,1976.777
759,5040,2456,1979.194
760,5050,2437,1963.883
761,5060,2448,1972.747
762,5070,2454,1977.582
763,5080,2437,1963.883
764,5090,2380,1917.949
765,5100,2430,1958.242
766,5110,2410,1942.125
767,5120,2392,1927.619
768,5130,2446,1971.136
769,5140,2423,1952.601
770,5150,2436,1963.077
771,5160,2432,1959.853
772,5170,2400,1934.066
773,5180,2406,1938.901
774,5190,2430,1958.242
775,5200,2413,1944.542
776,5210,2426,1955.018
777,5220,2419,1949.377
778,5230,2445,1970.330
779,5240,2486,2003.370
780,5250,2470,1990.476
781,5260,2416,1946.960
782,5270,2411,1942.930
783,5280,2439,1965.495
784,5290,2409,1941.319
785,5300,2430,1958.242
786,5310,2460,1982.418
787,5320,2480,1998.535
788,5330,2466,1987.253
789,5340,2483,2000.952
790,5350,2490,2006.593
791,5360,2471,1991.282
792,5370,2457,1980.000
793,5380,2456,1979.194
794,5390,2467,1988.059
795,5400,2469,1989.670
796,5410,2460,1982.418
797,5420,2442,1967.912
798,5430,2451,1975.165
799,5440,2400,1934.066
800,5450,2385,1921.978
801,5460,2414,1945.348
802,5470,2415,1946.154
803,5480,2405,1938.095
804,5490,2437,1963.883
805,5500,2442,1967.912
806,5510,2432,1959.853
807,5520,2441,1967.106
808,5530,2425,1954.212
809,5540,2431,1959.048
810,5550,2414,1945.348
811,5560,2426,1955.018
812,5570,2452,1975.971
813,5580,2444,1969.524
814,5590,2424,1953.407
815,5600,2415,1946.154
816,5610,2440,1966.300
817,5620,2427,1955.824
818,5630,2441,1967.106
819,5640,2439,1965.495
820,5650,2438,1964.689
821,5660,2446,1971.136
822,5670,2470,1990.476
823,5680,2451,1975.165
824,5690,2460,1982.418
825,5700,2491,2007.399
826,5710,2498,2013.040
827,5720,2488,2004.982
828,5730,2484,2001.758
829,5740,2470,1990.476
830,5750,2470,1990.476
831,5760,2473,1992.894
832,5770,2460,1982.418
833,5780,2443,1968.718
834,5790,2445,1970.330
835,5800,2428,1956.630
836,5810,2442,1967.912
837,5820,2396,1930.842
838,5830,2426,1955.018
839,5840,2384,1921.172
840,5850,2395,1930.037
841,5860,2416,1946.960
842,5870,2457,1980.000
843,5880,2459,1981.612
844,5890,2437,1963.883
845,5900,2432,1959.853
846,5910,2453,1976.777
847,5920,2450,1974.359
848,5930,2462,1984.029
849,5940,2433,1960.659
850,5950,2446,1971.136
851,5960,2449,1973.553
852,5970,2448,1972.747
853,5980,2451,1975.165
854,5990,2473,1992.894
855,6000,2479,1997.729
856,6010,2472,1992.088
857,6020,2448,1972.747
858,6030,2442,1967.912
859,6040,2425,1954.212
860,6050,2416,1946.960
861,6060,2408,1940.513
862,6070,2454,1977.582
863,6080,2448,1972.747
864,6090,2445,1970.330
865,6100,2442,1967.912
866,6110,2383,1920.366
867,6120,2413,1944.542
868,6130,2431,1959.048
869,6140,2438,1964.689
870,6150,2424,1953.407
871,6160,2414,1945.348
872,6170,2440,1966.300
873,6180,2436,1963.077
874,6190,2438,1964.689
875,6200,2438,1964.689
876,6210,2438,1964.689
877,6220,2465,1986.447
878,6230,2482,2000.147
879,6240,2458,1980.806
880,6250,2444,1969.524
881,6260,2454,1977.582
882,6270,2438,1964.689
883,6280,2437,1963.883
884,6290,2445,1970.330
885,6300,2414,1945.348
886,6310,2418,1948.571
887,6320,2412,1943.736
888,6330,2430,1958.242
889,6340,2452,1975.971
890,6350,2470,1990.476
891,6360,2484,2001.758
892,6370,2484,2001.758
893,6380,2476,1995.311
894,6390,2490,2006.593
895,6400,2494,2009.817
896,6410,2493,2009.011
897,6420,2484,2001.758
898,6430,2478,1996.923
899,6440,2488,2004.982
900,6450,2487,2004.176
901,6460,2466,1987.253
902,6470,2473,1992.894
903,6480,2473,1992.894
904,6490,2465,1986.447
905,6500,2466,1987.253
906,6510,2466,1987.253
907,6520,2428,1956.630
908,6530,2474,1993.700
909,6540,2429,1957.436
910,6550,2424,1953.407
911,6560,2462,1984.029
912,6570,2458,1980.806
913,6580,2429,1957.436
914,6590,2424,1953.407
915,6600,2444,1969.524
916,6610,2440,1966.300
917,6620,2455,1978.388
918,6630,2436,1963.077
919,6640,2466,1987.253
920,6650,2432,1959.853
921,6660,2436,1963.077
922,6670,2454,1977.582
923,6680,2449,1973.553
924,6690,2472,1992.088
925,6700,2478,1996.923
926,6710,2466,1987.253
927,6720,2476,1995.311
928,6730,2500,2014.652
929,6740,2489,2005.788
930,6750,2486,2003.370
931,6760,2490,2006.593
932,6770,2469,1989.670
933,6780,2466,1987.253
934,6790,2442,1967.912
935,6800,2432,1959.853
936,6810,2424,1953.407
937,6820,2414,1945.348
938,6830,2365,1905.861
939,6840,2351,1894.579
940,6850,2365,1905.861
941,6860,2362,1903.443
942,6870,2390,1926.007
943,6880,2408,1940.513
944,6890,2407,1939.707
945,6900,2414,1945.348
946,6910,2418,1948.571
947,6920,2420,1950.183
948,6930,2448,1972.747
949,6940,2446,1971.136
950,6950,2452,1975.971
951,6960,2474,1993.700
952,6970,2451,1975.165
953,6980,2482,2000.147
954,6990,2464,1985.641
955,7000,2456,1979.194
956,7010,2463,1984.835
957,7020,2450,1974.359
958,7030,2448,1972.747
959,7040,2440,1966.300
960,7050,2425,1954.212
961,7060,2413,1944.542
962,7070,2437,1963.883
963,7080,2446,1971.136
964,7090,2452,1975.971
965,7100,2427,1955.824
966,7110,2430,1958.242
967,7120,2422,1951.795
968,7130,2433,1960.659
969,7140,2437,1963.883
970,7150,2441,1967.106
971,7160,2419,1949.377
972,7170,2413,1944.542
973,7180,2439,1965.495
974,7190,2436,1963.077
975,7200,2441,1967.106
976,7210,2454,1977.582
977,7220,2429,1957.436
978,7230,2440,1966.300
979,7240,2469,1989.670
980,7250,2436,1963.077
981,7260,2443,1968.718
982,7270,2409,1941.319
983,7280,2410,1942.125
984,7290,2402,1935.678
985,7300,2420,1950.183
986,7310,2417,1947.766
987,7320,2412,1943.736
988,7330,2421,1950.989
989,7340,2428,1956.630
990,7350,2412,1943.736
991,7360,2408,1940.513
992,7370,2422,1951.795
993,7380,2436,1963.077
994,7390,2429,1957.436
995,7400,2435,1962.271
996,7410,2428,1956.630
997,7420,2409,1941.319
998,7430,2399,1933.260
999,7440,2418,1948.571
1000,7450,2417,1947.766
1001,7460,2427,1955.824
1002,7470,2417,1947.766
1003,7480,2424,1953.407
1004,7490,2412,1943.736
1005,7500,2428,1956.630
1006,7510,2446,1971.136
1007,7520,2452,1975.971
1008,7530,2434,1961.465
1009,7540,2416,1946.960
1010,7550,2452,1975.971
1011,7560,2454,1977.582
1012,7570,2453,1976.777
1013,7580,2470,1990.476
1014,7590,2465,1986.447
1015,7600,2456,1979.194
1016,7610,2482,2000.147
1017,7620,2486,2003.370
1018,7630,2493,2009.011
1019,7640,2530,2038.828
1020,7650,2529,2038.022
1021,7660,2533,2041.245
1022,7670,2475,1994.505
1023,7680,2480,1998.535
