sample,time_us,raw,mv
138,-1170,2429,1957.436
139,-1160,2423,1952.601
140,-1150,2414,1945.348
141,-1140,2405,1938.095
142,-1130,2407,1939.707
143,-1120,2401,1934.872
144,-1110,2451,1975.165
145,-1100,2443,1968.718
146,-1090,2400,1934.066
147,-1080,2371,1910.696
148,-1070,2355,1897.802
149,-1060,2382,1919.560
150,-1050,2378,1916.337
151,-1040,2414,1945.348
152,-1030,2459,1981.612
153,-1020,2442,1967.912
154,-1010,2404,1937.289
155,-1000,2429,1957.436
156,-990,2386,1922.784
157,-980,2385,1921.978
158,-970,2405,1938.095
159,-960,2372,1911.502
160,-950,2344,1888.938
161,-940,2331,1878.462
162,-930,2356,1898.608
163,-920,2364,1905.055
164,-910,2399,1933.260
165,-900,2407,1939.707
166,-890,2426,1955.018
167,-880,2410,1942.125
168,-870,2400,1934.066
169,-860,2392,1927.619
170,-850,2405,1938.095
171,-840,2411,1942.930
172,-830,2416,1946.960
173,-820,2391,1926.813
174,-810,2373,1912.308
175,-800,2397,1931.648
176,-790,2385,1921.978
177,-780,2390,1926.007
178,-770,2419,1949.377
179,-760,2415,1946.154
180,-750,2424,1953.407
181,-740,2389,1925.201
182,-730,2360,1901.832
183,-720,2379,1917.143
184,-710,2392,1927.619
185,-700,2382,1919.560
186,-690,2360,1901.832
187,-680,2384,1921.172
188,-670,2395,1930.037
189,-660,2370,1909.890
190,-650,2359,1901.026
191,-640,2369,1909.084
192,-630,2361,1902.637
193,-620,2370,1909.890
194,-610,2356,1898.608
195,-600,2344,1888.938
196,-590,2383,1920.366
197,-580,2376,1914.725
198,-570,2385,1921.978
199,-560,2368,1908.278
200,-550,2386,1922.784
201,-540,2386,1922.784
202,-530,2386,1922.784
203,-520,2412,1943.736
204,-510,2398,1932.454
205,-500,2377,1915.531
206,-490,2358,1900.220
207,-480,2356,1898.608
208,-470,2355,1897.802
209,-460,2378,1916.337
210,-450,2392,1927.619
211,-440,2392,1927.619
212,-430,2391,1926.813
213,-420,2402,1935.678
214,-410,2423,1952.601
215,-400,2427,1955.824
216,-390,2407,1939.707
217,-380,2400,1934.066
218,-370,2379,1917.143
219,-360,2408,1940.513
220,-350,2404,1937.289
221,-340,2382,1919.560
222,-330,2425,1954.212
223,-320,2403,1936.484
224,-310,2454,1977.582
225,-300,2440,1966.300
226,-290,2441,1967.106
227,-280,2425,1954.212
228,-270,2424,1953.407
229,-260,2417,1947.766
230,-250,2394,1929.231
231,-240,2406,1938.901
232,-230,2384,1921.172
233,-220,2425,1954.212
234,-210,2414,1945.348
235,-200,2388,1924.396
236,-190,2396,1930.842
237,-180,2345,1889.744
238,-170,2331,1878.462
239,-160,2356,1898.608
240,-150,2378,1916.337
241,-140,2364,1905.055
242,-130,2353,1896.190
243,-120,2381,1918.755
244,-110,2347,1891.355
245,-100,2330,1877.656
246,-90,2308,1859.927
247,-80,2350,1893.773
248,-70,2374,1913.114
249,-60,2382,1919.560
250,-50,2351,1894.579
251,-40,2364,1905.055
252,-30,1948,1569.817
253,-20,2058,1658.462
254,-10,2098,1690.696
255,0,2166,1745.495
256,10,2349,1892.967
257,20,2357,1899.414
258,30,2409,1941.319
259,40,2420,1950.183
260,50,2424,1953.407
261,60,2443,1968.718
262,70,2456,1979.194
263,80,2424,1953.407
264,90,2408,1940.513
265,100,2404,1937.289
266,110,2398,1932.454
267,120,2392,1927.619
268,130,2398,1932.454
269,140,2402,1935.678
270,150,2393,1928.425
271,160,2366,1906.667
272,170,2371,1910.696
273,180,2398,1932.454
274,190,2432,1959.853
275,200,2436,1963.077
276,210,2450,1974.359
277,220,2474,1993.700
278,230,2437,1963.883
279,240,2429,1957.436
280,250,2423,1952.601
281,260,2407,1939.707
282,270,2384,1921.172
283,280,2376,1914.725
284,290,2357,1899.414
285,300,2358,1900.220
286,310,2299,1852.674
287,320,2324,1872.821
288,330,2350,1893.773
289,340,2353,1896.190
290,350,2377,1915.531
291,360,2348,1892.161
292,370,2389,1925.201
293,380,2419,1949.377
294,390,2419,1949.377
295,400,2434,1961.465
296,410,2404,1937.289
297,420,2410,1942.125
298,430,2404,1937.289
299,440,2396,1930.842
300,450,2395,1930.037
301,460,2374,1913.114
302,470,2388,1924.396
303,480,2370,1909.890
304,490,2369,1909.084
305,500,2372,1911.502
306,510,2357,1899.414
307,520,2380,1917.949
308,530,2357,1899.414
309,540,2325,1873.626
310,550,2290,1845.421
311,560,2307,1859.121
312,570,2332,1879.267
313,580,2360,1901.832
314,590,2356,1898.608
315,600,2357,1899.414
316,610,2347,1891.355
317,620,2348,1892.161
318,630,2393,1928.425
319,640,2403,1936.484
320,650,2384,1921.172
321,660,2363,1904.249
322,670,2386,1922.784
323,680,2381,1918.755
324,690,2412,1943.736
325,700,2388,1924.396
326,710,2381,1918.755
327,720,2408,1940.513
328,730,2409,1941.319
329,740,2424,1953.407
330,750,2372,1911.502
331,760,2384,1921.172
332,770,2416,1946.960
333,780,2374,1913.114
334,790,2349,1892.967
335,800,2381,1918.755
336,810,2414,1945.348
337,820,2435,1962.271
338,830,2402,1935.678
339,840,2384,1921.172
340,850,2365,1905.861
341,860,2400,1934.066
342,870,2402,1935.678
343,880,2393,1928.425
344,890,2390,1926.007
345,900,2416,1946.960
346,910,2432,1959.853
347,920,2399,1933.260
348,930,2399,1933.260
349,940,2394,1929.231
350,950,2392,1927.619
351,960,2396,1930.842
352,970,2402,1935.678
353,980,2398,1932.454
354,990,2394,1929.231
355,1000,2385,1921.978
356,1010,2372,1911.502
357,1020,2402,1935.678
358,1030,2358,1900.220
359,1040,2332,1879.267
360,1050,2338,1884.103
361,1060,2354,1896.996
362,1070,2346,1890.549
363,1080,2298,1851.868
364,1090,2318,1867.985
365,1100,2322,1871.209
366,1110,2364,1905.055
367,1120,2348,1892.161
368,1130,2360,1901.832
369,1140,2346,1890.549
370,1150,2368,1908.278
371,1160,2342,1887.326
372,1170,2356,1898.608
373,1180,2334,1880.879
374,1190,2367,1907.473
375,1200,2384,1921.172
376,1210,2383,1920.366
377,1220,2389,1925.201
378,1230,2384,1921.172
379,1240,2408,1940.513
380,1250,2414,1945.348
381,1260,2442,1967.912
382,1270,2422,1951.795
383,1280,2422,1951.795
384,1290,2435,1962.271
385,1300,2410,1942.125
386,1310,2380,1917.949
387,1320,2383,1920.366
388,1330,2388,1924.396
389,1340,2413,1944.542
390,1350,2401,1934.872
391,1360,2387,1923.590
392,1370,2344,1888.938
393,1380,2351,1894.579
394,1390,2360,1901.832
395,1400,2399,1933.260
396,1410,2396,1930.842
397,1420,2405,1938.095
398,1430,2402,1935.678
399,1440,2400,1934.066
400,1450,2432,1959.853
401,1460,2397,1931.648
402,1470,2410,1942.125
403,1480,2426,1955.018
404,1490,2392,1927.619
405,1500,2372,1911.502
406,1510,2364,1905.055
407,1520,2392,1927.619
408,1530,2432,1959.853
409,1540,2428,1956.630
410,1550,2432,1959.853
411,1560,2364,1905.055
412,1570,2384,1921.172
413,1580,2403,1936.484
414,1590,2409,1941.319
415,1600,2380,1917.949
416,1610,2361,1902.637
417,1620,2378,1916.337
418,1630,2369,1909.084
419,1640,2369,1909.084
420,1650,2377,1915.531
421,1660,2414,1945.348
422,1670,2417,1947.766
423,1680,2434,1961.465
424,1690,2458,1980.806
425,1700,2483,2000.952
426,1710,2496,2011.429
427,1720,2458,1980.806
428,1730,2436,1963.077
429,1740,2452,1975.971
430,1750,2436,1963.077
431,1760,2404,1937.289
432,1770,2404,1937.289
433,1780,2402,1935.678
434,1790,2399,1933.260
435,1800,2385,1921.978
436,1810,2393,1928.425
437,1820,2428,1956.630
438,1830,2421,1950.989
439,1840,2392,1927.619
440,1850,2414,1945.348
441,1860,2396,1930.842
442,1870,2412,1943.736
443,1880,2408,1940.513
444,1890,2387,1923.590
445,1900,2392,1927.619
446,1910,2417,1947.766
447,1920,2407,1939.707
448,1930,2428,1956.630
449,1940,2437,1963.883
450,1950,2410,1942.125
451,1960,2414,1945.348
452,1970,2371,1910.696
453,1980,2351,1894.579
454,1990,2368,1908.278
455,2000,2372,1911.502
456,2010,2412,1943.736
457,2020,2402,1935.678
458,2030,2393,1928.425
459,2040,2409,1941.319
460,2050,2398,1932.454
461,2060,2355,1897.802
462,2070,2344,1888.938
463,2080,2354,1896.996
464,2090,2358,1900.220
465,2100,2357,1899.414
466,2110,2366,1906.667
467,2120,2398,1932.454
468,2130,2394,1929.231
469,2140,2381,1918.755
470,2150,2362,1903.443
471,2160,2371,1910.696
472,2170,2387,1923.590
473,2180,2406,1938.901
474,2190,2440,1966.300
475,2200,2423,1952.601
476,2210,2426,1955.018
477,2220,2458,1980.806
478,2230,2424,1953.407
479,2240,2428,1956.630
480,2250,2433,1960.659
481,2260,2425,1954.212
482,2270,2434,1961.465
483,2280,2399,1933.260
484,2290,2398,1932.454
485,2300,2402,1935.678
486,2310,2391,1926.813
487,2320,2378,1916.337
488,2330,2378,1916.337
489,2340,2411,1942.930
490,2350,2390,1926.007
491,2360,2368,1908.278
492,2370,2338,1884.103
493,2380,2363,1904.249
494,2390,2332,1879.267
495,2400,2332,1879.267
496,2410,2370,1909.890
497,2420,2361,1902.637
498,2430,2363,1904.249
499,2440,2378,1916.337
500,2450,2338,1884.103
501,2460,2307,1859.121
502,2470,2311,1862.344
503,2480,2332,1879.267
504,2490,2342,1887.326
505,2500,2350,1893.773
506,2510,2389,1925.201
507,2520,2369,1909.084
508,2530,2350,1893.773
509,2540,2357,1899.414
510,2550,2392,1927.619
511,2560,2396,1930.842
512,2570,2386,1922.784
513,2580,2400,1934.066
514,2590,2389,1925.201
515,2600,2394,1929.231
516,2610,2377,1915.531
517,2620,2387,1923.590
518,2630,2376,1914.725
519,2640,2394,1929.231
520,2650,2387,1923.590
521,2660,2362,1903.443
522,2670,2329,1876.850
523,2680,2361,1902.637
524,2690,2322,1871.209
525,2700,2342,1887.326
526,2710,2346,1890.549
527,2720,2363,1904.249
528,2730,2369,1909.084
529,2740,2364,1905.055
530,2750,2357,1899.414
531,2760,2379,1917.143
532,2770,2373,1912.308
533,2780,2370,1909.890
534,2790,2414,1945.348
535,2800,2420,1950.183
536,2810,2444,1969.524
537,2820,2407,1939.707
538,2830,2378,1916.337
539,2840,2369,1909.084
540,2850,2373,1912.308
541,2860,2383,1920.366
542,2870,2430,1958.242
543,2880,2426,1955.018
544,2890,2405,1938.095
545,2900,2406,1938.901
546,2910,2432,1959.853
547,2920,2422,1951.795
548,2930,2373,1912.308
549,2940,2349,1892.967
550,2950,2346,1890.549
551,2960,2356,1898.608
552,2970,2350,1893.773
553,2980,2394,1929.231
554,2990,2383,1920.366
555,3000,2396,1930.842
556,3010,2417,1947.766
557,3020,2420,1950.183
558,3030,2395,1930.037
559,3040,2402,1935.678
560,3050,2380,1917.949
561,3060,2379,1917.143
562,3070,2380,1917.949
563,3080,2377,1915.531
564,3090,2426,1955.018
565,3100,2380,1917.949
566,3110,2360,1901.832
567,3120,2389,1925.201
568,3130,2372,1911.502
569,3140,2375,1913.919
570,3150,2352,1895.385
571,3160,2374,1913.114
572,3170,2386,1922.784
573,3180,2406,1938.901
574,3190,2429,1957.436
575,3200,2421,1950.989
576,3210,2449,1973.553
577,3220,2398,1932.454
578,3230,2370,1909.890
579,3240,2386,1922.784
580,3250,2352,1895.385
581,3260,2378,1916.337
582,3270,2395,1930.037
583,3280,2381,1918.755
584,3290,2409,1941.319
585,3300,2411,1942.930
586,3310,2437,1963.883
587,3320,2417,1947.766
588,3330,2437,1963.883
589,3340,2468,1988.864
590,3350,2442,1967.912
591,3360,2393,1928.425
592,3370,2389,1925.201
593,3380,2394,1929.231
594,3390,2398,1932.454
595,3400,2432,1959.853
596,3410,2420,1950.183
597,3420,2362,1903.443
598,3430,2370,1909.890
599,3440,2388,1924.396
600,3450,2364,1905.055
601,3460,2357,1899.414
602,3470,2361,1902.637
603,3480,2384,1921.172
604,3490,2381,1918.755
605,3500,2369,1909.084
606,3510,2359,1901.026
607,3520,2390,1926.007
608,3530,2339,1884.908
609,3540,2365,1905.861
610,3550,2390,1926.007
611,3560,2386,1922.784
612,3570,2400,1934.066
613,3580,2397,1931.648
614,3590,2394,1929.231
615,3600,2406,1938.901
616,3610,2405,1938.095
617,3620,2406,1938.901
618,3630,2404,1937.289
619,3640,2418,1948.571
620,3650,2388,1924.396
621,3660,2360,1901.832
622,3670,2390,1926.007
623,3680,2413,1944.542
624,3690,2415,1946.154
625,3700,2438,1964.689
626,3710,2400,1934.066
627,3720,2429,1957.436
628,3730,2424,1953.407
629,3740,2422,1951.795
630,3750,2414,1945.348
631,3760,2379,1917.143
632,3770,2371,1910.696
633,3780,2355,1897.802
634,3790,2310,1861.538
635,3800,2333,1880.073
636,3810,2336,1882.491
637,3820,2328,1876.044
638,3830,2328,1876.044
639,3840,2317,1867.179
640,3850,2296,1850.256
641,3860,2312,1863.150
642,3870,2298,1851.868
643,3880,2354,1896.996
644,3890,2368,1908.278
645,3900,2338,1884.103
646,3910,2354,1896.996
647,3920,2373,1912.308
648,3930,2404,1937.289
649,3940,2412,1943.736
650,3950,2409,1941.319
651,3960,2436,1963.077
652,3970,2397,1931.648
653,3980,2376,1914.725
654,3990,2382,1919.560
655,4000,2352,1895.385
656,4010,2350,1893.773
657,4020,2364,1905.055
658,4030,2357,1899.414
659,4040,2380,1917.949
660,4050,2348,1892.161
661,4060,2362,1903.443
662,4070,2367,1907.473
663,4080,2369,1909.084
664,4090,2391,1926.813
665,4100,2410,1942.125
666,4110,2426,1955.018
667,4120,2424,1953.407
668,4130,2385,1921.978
669,4140,2394,1929.231
670,4150,2397,1931.648
671,4160,2424,1953.407
672,4170,2432,1959.853
673,4180,2429,1957.436
674,4190,2433,1960.659
675,4200,2414,1945.348
676,4210,2408,1940.513
677,4220,2411,1942.930
678,4230,2394,1929.231
679,4240,2375,1913.919
680,4250,2424,1953.407
681,4260,2406,1938.901
682,4270,2400,1934.066
683,4280,2416,1946.960
684,4290,2424,1953.407
685,4300,2410,1942.125
686,4310,2402,1935.678
687,4320,2428,1956.630
688,4330,2398,1932.454
689,4340,2405,1938.095
690,4350,2399,1933.260
691,4360,2402,1935.678
692,4370,2392,1927.619
693,4380,2368,1908.278
694,4390,2362,1903.443
695,4400,2349,1892.967
696,4410,2338,1884.103
697,4420,2381,1918.755
698,4430,2420,1950.183
699,4440,2385,1921.978
700,4450,2385,1921.978
701,4460,2397,1931.648
702,4470,2401,1934.872
703,4480,2392,1927.619
704,4490,2370,1909.890
705,4500,2384,1921.172
706,4510,2358,1900.220
707,4520,2362,1903.443
708,4530,2381,1918.755
709,4540,2421,1950.989
710,4550,2414,1945.348
711,4560,2442,1967.912
712,4570,2438,1964.689
713,4580,2418,1948.571
714,4590,2441,1967.106
715,4600,2444,1969.524
716,4610,2447,1971.941
717,4620,2424,1953.407
718,4630,2433,1960.659
719,4640,2450,1974.359
720,4650,2436,1963.077
721,4660,2457,1980.000
722,4670,2442,1967.912
723,4680,2430,1958.242
724,4690,2412,1943.736
725,4700,2424,1953.407
726,4710,2403,1936.484
727,4720,2398,1932.454
728,4730,2421,1950.989
729,4740,2412,1943.736
730,4750,2426,1955.018
731,4760,2424,1953.407
732,4770,2440,1966.300
733,4780,2401,1934.872
734,4790,2398,1932.454
735,4800,2419,1949.377
736,4810,2413,1944.542
737,4820,2409,1941.319
738,4830,2398,1932.454
739,4840,2390,1926.007
740,4850,2403,1936.484
741,4860,2412,1943.736
742,4870,2378,1916.337
743,4880,2373,1912.308
744,4890,2376,1914.725
745,4900,2376,1914.725
746,4910,2381,1918.755
747,4920,2366,1906.667
748,4930,2343,1888.132
749,4940,2317,1867.179
750,4950,2326,1874.432
751,4960,2341,1886.520
752,4970,2340,1885.714
753,4980,2332,1879.267
754,4990,2348,1892.161
755,5000,2365,1905.861
756,5010,2350,1893.773
757,5020,2351,1894.579
758,5030,2402,1935.678
759,5040,2428,1956.630
760,5050,2428,1956.630
761,5060,2416,1946.960
762,5070,2408,1940.513
763,5080,2391,1926.813
764,5090,2392,1927.619
765,5100,2426,1955.018
766,5110,2452,1975.971
767,5120,2448,1972.747
768,5130,2430,1958.242
769,5140,2405,1938.095
770,5150,2389,1925.201
771,5160,2396,1930.842
772,5170,2370,1909.890
773,5180,2352,1895.385
774,5190,2351,1894.579
775,5200,2326,1874.432
776,5210,2354,1896.996
777,5220,2350,1893.773
778,5230,2328,1876.044
779,5240,2319,1868.791
780,5250,2321,1870.403
781,5260,2335,1881.685
782,5270,2349,1892.967
783,5280,2371,1910.696
784,5290,2382,1919.560
785,5300,2371,1910.696
786,5310,2357,1899.414
787,5320,2369,1909.084
788,5330,2360,1901.832
789,5340,2365,1905.861
790,5350,2322,1871.209
791,5360,2348,1892.161
792,5370,2360,1901.832
793,5380,2357,1899.414
794,5390,2368,1908.278
795,5400,2379,1917.143
796,5410,2364,1905.055
797,5420,2400,1934.066
798,5430,2430,1958.242
799,5440,2400,1934.066
800,5450,2412,1943.736
801,5460,2390,1926.007
802,5470,2426,1955.018
803,5480,2405,1938.095
804,5490,2414,1945.348
805,5500,2397,1931.648
806,5510,2397,1931.648
807,5520,2404,1937.289
808,5530,2431,1959.048
809,5540,2423,1952.601
810,5550,2380,1917.949
811,5560,2349,1892.967
812,5570,2328,1876.044
813,5580,2354,1896.996
814,5590,2366,1906.667
815,5600,2371,1910.696
816,5610,2344,1888.938
817,5620,2363,1904.249
818,5630,2364,1905.055
819,5640,2345,1889.744
820,5650,2374,1913.114
821,5660,2389,1925.201
822,5670,2394,1929.231
823,5680,2386,1922.784
824,5690,2373,1912.308
825,5700,2352,1895.385
826,5710,2376,1914.725
827,5720,2398,1932.454
828,5730,2409,1941.319
829,5740,2397,1931.648
830,5750,2398,1932.454
831,5760,2391,1926.813
832,5770,2407,1939.707
833,5780,2426,1955.018
834,5790,2380,1917.949
835,5800,2357,1899.414
836,5810,2397,1931.648
837,5820,2414,1945.348
838,5830,2436,1963.077
839,5840,2419,1949.377
840,5850,2400,1934.066
841,5860,2435,1962.271
842,5870,2416,1946.960
843,5880,2416,1946.960
844,5890,2424,1953.407
845,5900,2389,1925.201
846,5910,2382,1919.560
847,5920,2363,1904.249
848,5930,2369,1909.084
849,5940,2348,1892.161
850,5950,2357,1899.414
851,5960,2356,1898.608
852,5970,2356,1898.608
853,5980,2356,1898.608
854,5990,2338,1884.103
855,6000,2346,1890.549
856,6010,2372,1911.502
857,6020,2385,1921.978
858,6030,2396,1930.842
859,6040,2376,1914.725
860,6050,2357,1899.414
861,6060,2374,1913.114
862,6070,2361,1902.637
863,6080,2363,1904.249
864,6090,2334,1880.879
865,6100,2325,1873.626
866,6110,2352,1895.385
867,6120,2373,1912.308
868,6130,2383,1920.366
869,6140,2386,1922.784
870,6150,2348,1892.161
871,6160,2329,1876.850
872,6170,2344,1888.938
873,6180,2357,1899.414
874,6190,2377,1915.531
875,6200,2364,1905.055
876,6210,2378,1916.337
877,6220,2368,1908.278
878,6230,2386,1922.784
879,6240,2365,1905.861
880,6250,2330,1877.656
881,6260,2362,1903.443
882,6270,2358,1900.220
883,6280,2386,1922.784
884,6290,2384,1921.172
885,6300,2378,1916.337
886,6310,2406,1938.901
887,6320,2416,1946.960
888,6330,2378,1916.337
889,6340,2370,1909.890
890,6350,2342,1887.326
891,6360,2348,1892.161
892,6370,2359,1901.026
893,6380,2380,1917.949
894,6390,2400,1934.066
895,6400,2374,1913.114
896,6410,2378,1916.337
897,6420,2422,1951.795
898,6430,2434,1961.465
899,6440,2437,1963.883
900,6450,2410,1942.125
901,6460,2419,1949.377
902,6470,2453,1976.777
903,6480,2452,1975.971
904,6490,2414,1945.348
905,6500,2422,1951.795
906,6510,2426,1955.018
907,6520,2431,1959.048
908,6530,2417,1947.766
909,6540,2434,1961.465
910,6550,2433,1960.659
911,6560,2424,1953.407
912,6570,2397,1931.648
913,6580,2374,1913.114
914,6590,2387,1923.590
915,6600,2383,1920.366
916,6610,2368,1908.278
917,6620,2381,1918.755
918,6630,2369,1909.084
919,6640,2367,1907.473
920,6650,2324,1872.821
921,6660,2329,1876.850
922,6670,2346,1890.549
923,6680,2387,1923.590
924,6690,2381,1918.755
925,6700,2365,1905.861
926,6710,2388,1924.396
927,6720,2397,1931.648
928,6730,2413,1944.542
929,6740,2411,1942.930
930,6750,2385,1921.978
931,6760,2416,1946.960
932,6770,2441,1967.106
933,6780,2428,1956.630
934,6790,2419,1949.377
935,6800,2414,1945.348
936,6810,2406,1938.901
937,6820,2394,1929.231
938,6830,2389,1925.201
939,6840,2424,1953.407
940,6850,2425,1954.212
941,6860,2420,1950.183
942,6870,2444,1969.524
943,6880,2446,1971.136
944,6890,2402,1935.678
945,6900,2421,1950.989
946,6910,2442,1967.912
947,6920,2397,1931.648
948,6930,2408,1940.513
949,6940,2378,1916.337
950,6950,2412,1943.736
951,6960,2384,1921.172
952,6970,2390,1926.007
953,6980,2386,1922.784
954,6990,2374,1913.114
955,7000,2381,1918.755
956,7010,2376,1914.725
957,7020,2355,1897.802
958,7030,2369,1909.084
959,7040,2350,1893.773
960,7050,2342,1887.326
961,7060,2364,1905.055
962,7070,2391,1926.813
963,7080,2399,1933.260
964,7090,2390,1926.007
965,7100,2364,1905.055
966,7110,2385,1921.978
967,7120,2411,1942.930
968,7130,2400,1934.066
969,7140,2400,1934.066
970,7150,2370,1909.890
971,7160,2392,1927.619
972,7170,2372,1911.502
973,7180,2360,1901.832
974,7190,2340,1885.714
975,7200,2372,1911.502
976,7210,2346,1890.549
977,7220,2336,1882.491
978,7230,2356,1898.608
979,7240,2392,1927.619
980,7250,2388,1924.396
981,7260,2407,1939.707
982,7270,2437,1963.883
983,7280,2434,1961.465
984,7290,2442,1967.912
985,7300,2436,1963.077
986,7310,2424,1953.407
987,7320,2420,1950.183
988,7330,2428,1956.630
989,7340,2429,1957.436
990,7350,2396,1930.842
991,7360,2385,1921.978
992,7370,2400,1934.066
993,7380,2418,1948.571
994,7390,2406,1938.901
995,7400,2388,1924.396
996,7410,2392,1927.619
997,7420,2428,1956.630
998,7430,2420,1950.183
999,7440,2365,1905.861
1000,7450,2374,1913.114
1001,7460,2394,1929.231
1002,7470,2424,1953.407
1003,7480,2413,1944.542
1004,7490,2366,1906.667
1005,7500,2382,1919.560
1006,7510,2413,1944.542
1007,7520,2423,1952.601
1008,7530,2424,1953.407
1009,7540,2393,1928.425
1010,7550,2389,1925.201
1011,7560,2410,1942.125
1012,7570,2415,1946.154
1013,7580,2427,1955.824
1014,7590,2437,1963.883
1015,7600,2401,1934.872
1016,7610,2394,1929.231
1017,7620,2394,1929.231
1018,7630,2388,1924.396
1019,7640,2395,1930.037
1020,7650,2390,1926.007
1021,7660,2368,1908.278
1022,7670,2372,1911.502
1023,7680,2385,1921.978
