sample,time_us,raw,mv
254,-10,2249,1812.381
255,0,2296,1850.256
256,10,2488,2004.982
257,20,2496,2011.429
258,30,2498,2013.040
259,40,2488,2004.982
260,50,2488,2004.982
261,60,2467,1988.059
262,70,2471,1991.282
263,80,2457,1980.000
264,90,2490,2006.593
265,100,2456,1979.194
266,110,2477,1996.117
267,120,2483,2000.952
268,130,2480,1998.535
269,140,2499,2013.846
270,150,2499,2013.846
271,160,2508,2021.099
272,170,2505,2018.681
273,180,2473,1992.894
274,190,2486,2003.370
275,200,2469,1989.670
276,210,2478,1996.923
277,220,2477,1996.117
278,230,2500,2014.652
279,240,2494,2009.817
280,250,2492,2008.205
281,260,2518,2029.158
282,270,2468,1988.864
283,280,2464,1985.641
284,290,2459,1981.612
285,300,2440,1966.300
286,310,2476,1995.311
287,320,2490,2006.593
288,330,2500,2014.652
289,340,2505,2018.681
290,350,2498,2013.040
291,360,2489,2005.788
292,370,2505,2018.681
293,380,2496,2011.429
294,390,2467,1988.059
295,400,2484,2001.758
296,410,2501,2015.458
297,420,2510,2022.711
298,430,2506,2019.487
299,440,2500,2014.652
300,450,2493,2009.011
301,460,2479,1997.729
302,470,2469,1989.670
303,480,2464,1985.641
304,490,2470,1990.476
305,500,2491,2007.399
306,510,2472,1992.088
307,520,2445,1970.330
308,530,2446,1971.136
309,540,2460,1982.418
310,550,2476,1995.311
311,560,2476,1995.311
312,570,2472,1992.088
313,580,2434,1961.465
314,590,2434,1961.465
315,600,2442,1967.912
316,610,2441,1967.106
317,620,2474,1993.700
318,630,2465,1986.447
319,640,2488,2004.982
320,650,2472,1992.088
321,660,2479,1997.729
322,670,2486,2003.370
323,680,2466,1987.253
324,690,2481,1999.341
325,700,2440,1966.300
326,710,2444,1969.524
327,720,2416,1946.960
328,730,2418,1948.571
329,740,2408,1940.513
330,750,2427,1955.824
331,760,2477,1996.117
332,770,2476,1995.311
333,780,2450,1974.359
334,790,2422,1951.795
335,800,2449,1973.553
336,810,2432,1959.853
337,820,2446,1971.136
338,830,2461,1983.223
339,840,2491,2007.399
340,850,2466,1987.253
341,860,2488,2004.982
342,870,2496,2011.429
343,880,2504,2017.875
344,890,2493,2009.011
345,900,2478,1996.923
346,910,2469,1989.670
347,920,2472,1992.088
348,930,2485,2002.564
349,940,2496,2011.429
350,950,2497,2012.234
351,960,2486,2003.370
352,970,2460,1982.418
353,980,2438,1964.689
354,990,2434,1961.465
355,1000,2465,1986.447
356,1010,2458,1980.806
357,1020,2466,1987.253
358,1030,2481,1999.341
359,1040,2472,1992.088
360,1050,2497,2012.234
361,1060,2517,2028.352
362,1070,2528,2037.216
363,1080,2520,2030.769
364,1090,2536,2043.663
365,1100,2502,2016.264
366,1110,2505,2018.681
367,1120,2492,2008.205
368,1130,2490,2006.593
369,1140,2505,2018.681
370,1150,2508,2021.099
371,1160,2501,2015.458
372,1170,2521,2031.575
373,1180,2505,2018.681
374,1190,2504,2017.875
375,1200,2487,2004.176
376,1210,2518,2029.158
377,1220,2498,2013.040
378,1230,2524,2033.993
379,1240,2491,2007.399
380,1250,2504,2017.875
381,1260,2489,2005.788
382,1270,2462,1984.029
383,1280,2449,1973.553
384,1290,2481,1999.341
385,1300,2487,2004.176
386,1310,2477,1996.117
387,1320,2453,1976.777
388,1330,2484,2001.758
389,1340,2482,2000.147
390,1350,2481,1999.341
391,1360,2470,1990.476
392,1370,2436,1963.077
393,1380,2457,1980.000
394,1390,2472,1992.088
395,1400,2457,1980.000
396,1410,2453,1976.777
397,1420,2468,1988.864
398,1430,2481,1999.341
399,1440,2497,2012.234
400,1450,2464,1985.641
401,1460,2476,1995.311
402,1470,2428,1956.630
403,1480,2459,1981.612
404,1490,2452,1975.971
405,1500,2443,1968.718
406,1510,2446,1971.136
407,1520,2442,1967.912
408,1530,2454,1977.582
409,1540,2451,1975.165
410,1550,2507,2020.293
411,1560,2490,2006.593
412,1570,2514,2025.934
413,1580,2488,2004.982
414,1590,2465,1986.447
415,1600,2466,1987.253
416,1610,2416,1946.960
417,1620,2447,1971.941
418,1630,2434,1961.465
419,1640,2436,1963.077
420,1650,2464,1985.641
421,1660,2492,2008.205
422,1670,2483,2000.952
423,1680,2482,2000.147
424,1690,2488,2004.982
425,1700,2455,1978.388
426,1710,2460,1982.418
427,1720,2470,1990.476
428,1730,2471,1991.282
429,1740,2493,2009.011
430,1750,2496,2011.429
431,1760,2452,1975.971
432,1770,2457,1980.000
433,1780,2426,1955.018
434,1790,2411,1942.930
435,1800,2396,1930.842
436,1810,2407,1939.707
437,1820,2362,1903.443
438,1830,2403,1936.484
439,1840,2413,1944.542
440,1850,2412,1943.736
441,1860,2432,1959.853
442,1870,2422,1951.795
443,1880,2404,1937.289
444,1890,2432,1959.853
445,1900,2440,1966.300
446,1910,2459,1981.612
447,1920,2478,1996.923
448,1930,2489,2005.788
449,1940,2476,1995.311
450,1950,2461,1983.223
451,1960,2452,1975.971
452,1970,2423,1952.601
453,1980,2444,1969.524
454,1990,2433,1960.659
455,2000,2432,1959.853
456,2010,2420,1950.183
457,2020,2404,1937.289
458,2030,2432,1959.853
459,2040,2443,1968.718
460,2050,2445,1970.330
461,2060,2444,1969.524
462,2070,2459,1981.612
463,2080,2496,2011.429
464,2090,2508,2021.099
465,2100,2486,2003.370
466,2110,2472,1992.088
467,2120,2478,1996.923
468,2130,2490,2006.593
469,2140,2468,1988.864
470,2150,2447,1971.941
471,2160,2438,1964.689
472,2170,2452,1975.971
473,2180,2453,1976.777
474,2190,2469,1989.670
475,2200,2499,2013.846
476,2210,2505,2018.681
477,2220,2486,2003.370
478,2230,2475,1994.505
479,2240,2482,2000.147
480,2250,2469,1989.670
481,2260,2471,1991.282
482,2270,2461,1983.223
483,2280,2476,1995.311
484,2290,2514,2025.934
485,2300,2532,2040.440
486,2310,2538,2045.275
487,2320,2523,2033.187
488,2330,2512,2024.322
489,2340,2480,1998.535
490,2350,2457,1980.000
491,2360,2444,1969.524
492,2370,2440,1966.300
493,2380,2471,1991.282
494,2390,2482,2000.147
495,2400,2477,1996.117
496,2410,2487,2004.176
497,2420,2489,2005.788
498,2430,2475,1994.505
499,2440,2492,2008.205
500,2450,2467,1988.059
501,2460,2457,1980.000
502,2470,2476,1995.311
503,2480,2493,2009.011
504,2490,2474,1993.700
505,2500,2486,2003.370
506,2510,2472,1992.088
507,2520,2466,1987.253
508,2530,2465,1986.447
509,2540,2467,1988.059
510,2550,2469,1989.670
511,2560,2457,1980.000
512,2570,2462,1984.029
513,2580,2443,1968.718
514,2590,2456,1979.194
515,2600,2421,1950.989
516,2610,2415,1946.154
517,2620,2459,1981.612
518,2630,2438,1964.689
519,2640,2442,1967.912
520,2650,2434,1961.465
521,2660,2426,1955.018
522,2670,2436,1963.077
523,2680,2418,1948.571
524,2690,2426,1955.018
525,2700,2457,1980.000
526,2710,2472,1992.088
527,2720,2478,1996.923
528,2730,2490,2006.593
529,2740,2465,1986.447
530,2750,2472,1992.088
531,2760,2477,1996.117
532,2770,2467,1988.059
533,2780,2446,1971.136
534,2790,2474,1993.700
535,2800,2498,2013.040
536,2810,2488,2004.982
537,2820,2514,2025.934
538,2830,2485,2002.564
539,2840,2453,1976.777
540,2850,2444,1969.524
541,2860,2463,1984.835
542,2870,2488,2004.982
543,2880,2489,2005.788
544,2890,2488,2004.982
545,2900,2464,1985.641
546,2910,2464,1985.641
547,2920,2472,1992.088
548,2930,2467,1988.059
549,2940,2454,1977.582
550,2950,2456,1979.194
551,2960,2425,1954.212
552,2970,2414,1945.348
553,2980,2416,1946.960
554,2990,2458,1980.806
555,3000,2480,1998.535
556,3010,2508,2021.099
557,3020,2508,2021.099
558,3030,2498,2013.040
559,3040,2474,1993.700
560,3050,2464,1985.641
561,3060,2484,2001.758
562,3070,2488,2004.982
563,3080,2488,2004.982
564,3090,2501,2015.458
565,3100,2488,2004.982
566,3110,2478,1996.923
567,3120,2486,2003.370
568,3130,2488,2004.982
569,3140,2462,1984.029
570,3150,2476,1995.311
571,3160,2461,1983.223
572,3170,2434,1961.465
573,3180,2455,1978.388
574,3190,2461,1983.223
575,3200,2460,1982.418
576,3210,2489,2005.788
577,3220,2491,2007.399
578,3230,2471,1991.282
579,3240,2488,2004.982
580,3250,2500,2014.652
581,3260,2484,2001.758
582,3270,2512,2024.322
583,3280,2522,2032.381
584,3290,2526,2035.604
585,3300,2518,2029.158
586,3310,2490,2006.593
587,3320,2483,2000.952
588,3330,2467,1988.059
589,3340,2452,1975.971
590,3350,2462,1984.029
591,3360,2474,1993.700
592,3370,2462,1984.029
593,3380,2476,1995.311
594,3390,2472,1992.088
595,3400,2450,1974.359
596,3410,2467,1988.059
597,3420,2498,2013.040
598,3430,2480,1998.535
599,3440,2466,1987.253
600,3450,2431,1959.048
601,3460,2456,1979.194
602,3470,2457,1980.000
603,3480,2470,1990.476
604,3490,2488,2004.982
605,3500,2475,1994.505
606,3510,2446,1971.136
607,3520,2475,1994.505
608,3530,2480,1998.535
609,3540,2493,2009.011
610,3550,2498,2013.040
611,3560,2480,1998.535
612,3570,2472,1992.088
613,3580,2473,1992.894
614,3590,2500,2014.652
615,3600,2497,2012.234
616,3610,2498,2013.040
617,3620,2512,2024.322
618,3630,2521,2031.575
619,3640,2499,2013.846
620,3650,2497,2012.234
621,3660,2497,2012.234
622,3670,2516,2027.546
623,3680,2516,2027.546
624,3690,2491,2007.399
625,3700,2499,2013.846
626,3710,2504,2017.875
627,3720,2532,2040.440
628,3730,2540,2046.886
629,3740,2556,2059.780
630,3750,2538,2045.275
631,3760,2534,2042.051
632,3770,2512,2024.322
633,3780,2483,2000.952
634,3790,2486,2003.370
635,3800,2472,1992.088
636,3810,2472,1992.088
637,3820,2458,1980.806
638,3830,2464,1985.641
639,3840,2514,2025.934
640,3850,2509,2021.905
641,3860,2498,2013.040
642,3870,2523,2033.187
643,3880,2531,2039.634
644,3890,2516,2027.546
645,3900,2496,2011.429
646,3910,2512,2024.322
647,3920,2544,2050.110
648,3930,2530,2038.828
649,3940,2514,2025.934
650,3950,2518,2029.158
651,3960,2532,2040.440
652,3970,2549,2054.139
653,3980,2519,2029.963
654,3990,2510,2022.711
655,4000,2511,2023.516
656,4010,2505,2018.681
657,4020,2496,2011.429
658,4030,2507,2020.293
659,4040,2488,2004.982
660,4050,2506,2019.487
661,4060,2500,2014.652
662,4070,2493,2009.011
663,4080,2449,1973.553
664,4090,2442,1967.912
665,4100,2428,1956.630
666,4110,2426,1955.018
667,4120,2454,1977.582
668,4130,2464,1985.641
669,4140,2437,1963.883
670,4150,2458,1980.806
671,4160,2486,2003.370
672,4170,2518,2029.158
673,4180,2497,2012.234
674,4190,2454,1977.582
675,4200,2475,1994.505
676,4210,2459,1981.612
677,4220,2477,1996.117
678,4230,2468,1988.864
679,4240,2490,2006.593
680,4250,2502,2016.264
681,4260,2512,2024.322
682,4270,2507,2020.293
683,4280,2516,2027.546
684,4290,2478,1996.923
685,4300,2488,2004.982
686,4310,2476,1995.311
687,4320,2460,1982.418
688,4330,2444,1969.524
689,4340,2456,1979.194
690,4350,2472,1992.088
691,4360,2477,1996.117
692,4370,2484,2001.758
693,4380,2486,2003.370
694,4390,2489,2005.788
695,4400,2473,1992.894
696,4410,2478,1996.923
697,4420,2488,2004.982
698,4430,2483,2000.952
699,4440,2472,1992.088
700,4450,2479,1997.729
701,4460,2490,2006.593
702,4470,2481,1999.341
703,4480,2506,2019.487
704,4490,2508,2021.099
705,4500,2505,2018.681
706,4510,2480,1998.535
707,4520,2473,1992.894
708,4530,2468,1988.864
709,4540,2474,1993.700
710,4550,2482,2000.147
711,4560,2478,1996.923
712,4570,2484,2001.758
713,4580,2493,2009.011
714,4590,2472,1992.088
715,4600,2509,2021.905
716,4610,2488,2004.982
717,4620,2504,2017.875
718,4630,2461,1983.223
719,4640,2473,1992.894
720,4650,2466,1987.253
721,4660,2460,1982.418
722,4670,2465,1986.447
723,4680,2468,1988.864
724,4690,2460,1982.418
725,4700,2496,2011.429
726,4710,2491,2007.399
727,4720,2460,1982.418
728,4730,2473,1992.894
729,4740,2478,1996.923
730,4750,2450,1974.359
731,4760,2455,1978.388
732,4770,2438,1964.689
733,4780,2454,1977.582
734,4790,2462,1984.029
735,4800,2440,1966.300
736,4810,2437,1963.883
737,4820,2455,1978.388
738,4830,2451,1975.165
739,4840,2446,1971.136
740,4850,2472,1992.088
741,4860,2486,2003.370
742,4870,2489,2005.788
743,4880,2478,1996.923
744,4890,2454,1977.582
745,4900,2458,1980.806
746,4910,2486,2003.370
747,4920,2476,1995.311
748,4930,2482,2000.147
749,4940,2465,1986.447
750,4950,2447,1971.941
751,4960,2446,1971.136
752,4970,2467,1988.059
753,4980,2503,2017.070
754,4990,2479,1997.729
755,5000,2449,1973.553
756,5010,2458,1980.806
757,5020,2457,1980.000
758,5030,2478,1996.923
759,5040,2475,1994.505
760,5050,2468,1988.864
761,5060,2482,2000.147
762,5070,2480,1998.535
763,5080,2477,1996.117
764,5090,2469,1989.670
765,5100,2486,2003.370
766,5110,2482,2000.147
767,5120,2469,1989.670
768,5130,2498,2013.040
769,5140,2470,1990.476
770,5150,2460,1982.418
771,5160,2452,1975.971
772,5170,2462,1984.029
773,5180,2496,2011.429
774,5190,2499,2013.846
775,5200,2474,1993.700
776,5210,2473,1992.894
777,5220,2469,1989.670
778,5230,2465,1986.447
779,5240,2497,2012.234
780,5250,2478,1996.923
781,5260,2482,2000.147
782,5270,2466,1987.253
783,5280,2465,1986.447
784,5290,2440,1966.300
785,5300,2450,1974.359
786,5310,2459,1981.612
787,5320,2466,1987.253
788,5330,2453,1976.777
789,5340,2414,1945.348
790,5350,2440,1966.300
791,5360,2464,1985.641
792,5370,2465,1986.447
793,5380,2473,1992.894
794,5390,2423,1952.601
795,5400,2457,1980.000
796,5410,2476,1995.311
797,5420,2443,1968.718
798,5430,2442,1967.912
799,5440,2477,1996.117
800,5450,2476,1995.311
801,5460,2493,2009.011
802,5470,2449,1973.553
803,5480,2443,1968.718
804,5490,2475,1994.505
805,5500,2467,1988.059
806,5510,2454,1977.582
807,5520,2460,1982.418
808,5530,2464,1985.641
809,5540,2460,1982.418
810,5550,2463,1984.835
811,5560,2477,1996.117
812,5570,2472,1992.088
813,5580,2480,1998.535
814,5590,2465,1986.447
815,5600,2463,1984.835
816,5610,2476,1995.311
817,5620,2462,1984.029
818,5630,2448,1972.747
819,5640,2430,1958.242
820,5650,2436,1963.077
821,5660,2438,1964.689
822,5670,2473,1992.894
823,5680,2462,1984.029
824,5690,2462,1984.029
825,5700,2454,1977.582
826,5710,2467,1988.059
827,5720,2478,1996.923
828,5730,2490,2006.593
829,5740,2496,2011.429
830,5750,2499,2013.846
831,5760,2497,2012.234
832,5770,2513,2025.128
833,5780,2503,2017.070
834,5790,2468,1988.864
835,5800,2469,1989.670
836,5810,2481,1999.341
837,5820,2443,1968.718
838,5830,2455,1978.388
839,5840,2437,1963.883
840,5850,2447,1971.941
841,5860,2464,1985.641
842,5870,2474,1993.700
843,5880,2486,2003.370
844,5890,2488,2004.982
845,5900,2490,2006.593
846,5910,2462,1984.029
847,5920,2493,2009.011
848,5930,2468,1988.864
849,5940,2462,1984.029
850,5950,2441,1967.106
851,5960,2448,1972.747
852,5970,2463,1984.835
853,5980,2447,1971.941
854,5990,2450,1974.359
855,6000,2474,1993.700
856,6010,2464,1985.641
857,6020,2488,2004.982
858,6030,2452,1975.971
859,6040,2422,1951.795
860,6050,2420,1950.183
861,6060,2442,1967.912
862,6070,2449,1973.553
863,6080,2468,1988.864
864,6090,2469,1989.670
865,6100,2416,1946.960
866,6110,2370,1909.890
867,6120,2396,1930.842
868,6130,2380,1917.949
869,6140,2406,1938.901
870,6150,2436,1963.077
871,6160,2465,1986.447
872,6170,2480,1998.535
873,6180,2482,2000.147
874,6190,2505,2018.681
875,6200,2524,2033.993
876,6210,2518,2029.158
877,6220,2520,2030.769
878,6230,2524,2033.993
879,6240,2519,2029.963
880,6250,2493,2009.011
881,6260,2495,2010.623
882,6270,2502,2016.264
883,6280,2488,2004.982
884,6290,2502,2016.264
885,6300,2486,2003.370
886,6310,2458,1980.806
887,6320,2460,1982.418
888,6330,2462,1984.029
889,6340,2449,1973.553
890,6350,2469,1989.670
891,6360,2490,2006.593
892,6370,2477,1996.117
893,6380,2433,1960.659
894,6390,2436,1963.077
895,6400,2420,1950.183
896,6410,2442,1967.912
897,6420,2476,1995.311
898,6430,2488,2004.982
899,6440,2478,1996.923
900,6450,2466,1987.253
901,6460,2468,1988.864
902,6470,2462,1984.029
903,6480,2454,1977.582
904,6490,2457,1980.000
905,6500,2445,1970.330
906,6510,2456,1979.194
907,6520,2475,1994.505
908,6530,2420,1950.183
909,6540,2429,1957.436
910,6550,2444,1969.524
911,6560,2465,1986.447
912,6570,2427,1955.824
913,6580,2435,1962.271
914,6590,2432,1959.853
915,6600,2436,1963.077
916,6610,2465,1986.447
917,6620,2476,1995.311
918,6630,2440,1966.300
919,6640,2464,1985.641
920,6650,2453,1976.777
921,6660,2438,1964.689
922,6670,2484,2001.758
923,6680,2501,2015.458
924,6690,2488,2004.982
925,6700,2474,1993.700
926,6710,2483,2000.952
927,6720,2507,2020.293
928,6730,2493,2009.011
929,6740,2476,1995.311
930,6750,2480,1998.535
931,6760,2487,2004.176
932,6770,2472,1992.088
933,6780,2446,1971.136
934,6790,2482,2000.147
935,6800,2506,2019.487
936,6810,2508,2021.099
937,6820,2489,2005.788
938,6830,2480,1998.535
939,6840,2473,1992.894
940,6850,2450,1974.359
941,6860,2440,1966.300
942,6870,2421,1950.989
943,6880,2417,1947.766
944,6890,2417,1947.766
945,6900,2420,1950.183
946,6910,2453,1976.777
947,6920,2437,1963.883
948,6930,2418,1948.571
949,6940,2410,1942.125
950,6950,2417,1947.766
951,6960,2428,1956.630
952,6970,2446,1971.136
953,6980,2432,1959.853
954,6990,2473,1992.894
955,7000,2441,1967.106
956,7010,2436,1963.077
957,7020,2433,1960.659
958,7030,2456,1979.194
959,7040,2464,1985.641
960,7050,2459,1981.612
961,7060,2460,1982.418
962,7070,2453,1976.777
963,7080,2446,1971.136
964,7090,2472,1992.088
965,7100,2498,2013.040
966,7110,2504,2017.875
967,7120,2524,2033.993
968,7130,2546,2051.722
969,7140,2548,2053.333
970,7150,2541,2047.692
971,7160,2504,2017.875
972,7170,2508,2021.099
973,7180,2486,2003.370
974,7190,2476,1995.311
975,7200,2450,1974.359
976,7210,2473,1992.894
977,7220,2468,1988.864
978,7230,2473,1992.894
979,7240,2457,1980.000
980,7250,2486,2003.370
981,7260,2494,2009.817
982,7270,2488,2004.982
983,7280,2474,1993.700
984,7290,2484,2001.758
985,7300,2512,2024.322
986,7310,2470,1990.476
987,7320,2442,1967.912
988,7330,2434,1961.465
989,7340,2447,1971.941
990,7350,2474,1993.700
991,7360,2492,2008.205
992,7370,2496,2011.429
993,7380,2496,2011.429
994,7390,2506,2019.487
995,7400,2484,2001.758
996,7410,2520,2030.769
997,7420,2492,2008.205
998,7430,2442,1967.912
999,7440,2444,1969.524
1000,7450,2462,1984.029
1001,7460,2446,1971.136
1002,7470,2442,1967.912
1003,7480,2458,1980.806
1004,7490,2462,1984.029
1005,7500,2454,1977.582
1006,7510,2493,2009.011
1007,7520,2464,1985.641
1008,7530,2480,1998.535
1009,7540,2474,1993.700
1010,7550,2472,1992.088
1011,7560,2479,1997.729
1012,7570,2488,2004.982
1013,7580,2529,2038.022
1014,7590,2493,2009.011
1015,7600,2499,2013.846
1016,7610,2483,2000.952
1017,7620,2487,2004.176
1018,7630,2472,1992.088
1019,7640,2465,1986.447
1020,7650,2454,1977.582
1021,7660,2439,1965.495
1022,7670,2436,1963.077
1023,7680,2457,1980.000
